jband,k,e,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12
307,6.020,30.037,0.003,0.002,0.001,0.001,0.001,0.001,0.000,0.001,0.025,0.029,0.031,0.035
307,6.107,30.214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.004,0.003,0.003
307,6.195,30.386,0.005,0.003,0.005,0.002,0.001,0.001,0.004,0.008,0.042,0.059,0.082,0.081
307,6.706,30.521,0.001,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.005,0.010,0.004,0.009
307,6.794,30.340,0.001,0.001,0.003,0.001,0.001,0.001,0.001,0.002,0.049,0.078,0.060,0.055
307,6.882,30.221,0.006,0.005,0.002,0.001,0.001,0.001,0.001,0.002,0.028,0.033,0.037,0.049
307,7.443,29.919,0.001,0.001,0.000,0.001,0.001,0.001,0.001,0.000,0.017,0.015,0.021,0.018
307,7.531,30.179,0.002,0.002,0.001,0.001,0.002,0.002,0.001,0.001,0.020,0.024,0.021,0.072
307,8.175,30.393,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.012,0.027,0.024,0.049
307,8.263,30.452,0.002,0.002,0.001,0.001,0.001,0.002,0.001,0.001,0.026,0.027,0.014,0.073
307,8.351,30.361,0.001,0.001,0.001,0.000,0.000,0.001,0.000,0.001,0.008,0.007,0.010,0.025
307,8.438,29.858,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.005,0.005,0.003,0.004
307,8.789,30.177,0.007,0.008,0.001,0.006,0.004,0.003,0.004,0.001,0.029,0.027,0.029,0.057
307,8.877,30.231,0.002,0.002,0.001,0.002,0.000,0.001,0.002,0.000,0.008,0.019,0.018,0.013
307,8.964,30.455,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.014,0.011,0.012
307,9.052,30.437,0.003,0.004,0.002,0.002,0.003,0.002,0.002,0.003,0.047,0.041,0.073,0.058
307,9.140,30.302,0.000,0.001,0.000,0.001,0.000,0.000,0.001,0.000,0.012,0.018,0.017,0.010
307,9.760,29.993,0.002,0.002,0.001,0.000,0.000,0.000,0.000,0.001,0.011,0.023,0.009,0.016
307,10.198,30.278,0.001,0.001,0.000,0.000,0.001,0.001,0.001,0.001,0.015,0.015,0.016,0.019
307,10.286,30.377,0.007,0.005,0.001,0.002,0.001,0.000,0.004,0.001,0.049,0.034,0.031,0.069
