e,tDOS,inter,vac1,vac2,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z1_0,Z1_1,Z1_2,Z1_3,Z2_0,Z2_1,Z2_2,Z2_3,Z3_0,Z3_1,Z3_2,Z3_3,Z4_0,Z4_1,Z4_2,Z4_3,Z5_0,Z5_1,Z5_2,Z5_3,Z6_0,Z6_1,Z6_2,Z6_3,Z7_0,Z7_1,Z7_2,Z7_3,Z8_0,Z8_1,Z8_2,Z8_3,Z9_0,Z9_1,Z9_2,Z9_3,Z10_0,Z10_1,Z10_2,Z10_3,Z11_0,Z11_1,Z11_2,Z11_3,Z12_0,Z12_1,Z12_2,Z12_3
-8.121,0.752,0.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.459,0.045,0.036,0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.456,0.002,0.001,0.000,0.028,0.015,0.002,0.000,0.004,0.031,0.000,0.001,0.012,0.025,0.001,0.001
-8.100,0.856,0.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.523,0.053,0.041,0.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.520,0.002,0.001,0.000,0.036,0.015,0.002,0.000,0.004,0.036,0.000,0.001,0.013,0.029,0.001,0.001
-8.079,0.978,0.221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.598,0.062,0.047,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.595,0.002,0.001,0.000,0.044,0.014,0.003,0.000,0.004,0.041,0.000,0.001,0.013,0.034,0.001,0.001
-8.058,1.110,0.249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.679,0.071,0.053,0.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.675,0.002,0.001,0.000,0.054,0.014,0.003,0.000,0.005,0.047,0.000,0.001,0.014,0.040,0.001,0.001
-8.037,1.240,0.277,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.759,0.081,0.060,0.062,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.755,0.002,0.002,0.000,0.063,0.013,0.004,0.000,0.005,0.053,0.000,0.001,0.015,0.045,0.001,0.001
-8.016,1.350,0.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.829,0.089,0.065,0.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.825,0.002,0.002,0.000,0.071,0.013,0.004,0.000,0.005,0.059,0.000,0.002,0.016,0.049,0.001,0.001
-7.995,1.440,0.320,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.883,0.095,0.070,0.072,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.879,0.002,0.002,0.000,0.077,0.013,0.005,0.000,0.005,0.063,0.000,0.002,0.017,0.052,0.001,0.001
-7.974,1.490,0.331,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.917,0.099,0.073,0.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.912,0.002,0.002,0.000,0.081,0.012,0.005,0.000,0.005,0.065,0.000,0.002,0.018,0.054,0.001,0.001
-7.953,1.510,0.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.930,0.100,0.074,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.925,0.003,0.002,0.000,0.082,0.012,0.005,0.000,0.006,0.066,0.000,0.002,0.020,0.054,0.001,0.001
-7.933,1.500,0.330,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.924,0.099,0.074,0.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.919,0.003,0.002,0.000,0.082,0.012,0.005,0.000,0.006,0.066,0.000,0.002,0.021,0.053,0.001,0.001
-7.912,1.470,0.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.904,0.096,0.072,0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.899,0.003,0.002,0.000,0.079,0.011,0.005,0.000,0.006,0.064,0.000,0.002,0.022,0.051,0.001,0.001
-7.891,1.420,0.311,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.876,0.092,0.071,0.074,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.871,0.003,0.002,0.000,0.076,0.011,0.005,0.000,0.007,0.062,0.001,0.002,0.024,0.048,0.001,0.001
-7.870,1.370,0.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.846,0.088,0.069,0.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.841,0.003,0.002,0.000,0.072,0.011,0.005,0.000,0.007,0.059,0.001,0.002,0.025,0.045,0.002,0.001
-7.849,1.330,0.287,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.817,0.084,0.067,0.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.812,0.003,0.002,0.000,0.068,0.011,0.005,0.000,0.008,0.057,0.001,0.001,0.026,0.042,0.002,0.001
-7.828,1.290,0.277,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.792,0.081,0.065,0.070,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.787,0.003,0.002,0.000,0.065,0.011,0.005,0.000,0.008,0.055,0.001,0.001,0.028,0.039,0.002,0.001
-7.807,1.250,0.268,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.771,0.078,0.064,0.069,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.766,0.003,0.002,0.000,0.062,0.011,0.004,0.000,0.008,0.053,0.001,0.001,0.029,0.037,0.002,0.001
-7.786,1.220,0.261,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.755,0.075,0.063,0.068,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.750,0.003,0.001,0.000,0.060,0.010,0.004,0.000,0.008,0.052,0.001,0.001,0.031,0.034,0.002,0.001
-7.765,1.200,0.255,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.743,0.073,0.062,0.067,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.738,0.003,0.001,0.000,0.059,0.010,0.004,0.000,0.009,0.051,0.001,0.001,0.032,0.032,0.002,0.001
-7.744,1.190,0.251,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.735,0.072,0.061,0.067,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.730,0.003,0.001,0.000,0.058,0.010,0.004,0.000,0.009,0.051,0.001,0.001,0.034,0.030,0.002,0.001
-7.723,1.180,0.249,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.731,0.071,0.061,0.067,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.727,0.003,0.001,0.000,0.057,0.009,0.004,0.000,0.009,0.051,0.001,0.001,0.035,0.029,0.002,0.001
-7.702,1.180,0.248,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.733,0.070,0.062,0.068,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.728,0.003,0.001,0.000,0.057,0.009,0.004,0.000,0.009,0.051,0.001,0.001,0.037,0.027,0.003,0.001
-7.681,1.200,0.251,0.000,0.000,0.001,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.741,0.070,0.063,0.069,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.736,0.003,0.001,0.000,0.057,0.009,0.005,0.000,0.009,0.051,0.001,0.001,0.040,0.026,0.003,0.001
-7.660,1.230,0.258,0.000,0.000,0.002,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.758,0.071,0.064,0.071,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.753,0.003,0.002,0.000,0.058,0.008,0.005,0.000,0.009,0.053,0.001,0.001,0.043,0.024,0.003,0.001
-7.639,1.280,0.271,0.000,0.000,0.003,0.006,0.000,0.000,0.000,0.000,0.000,0.001,0.786,0.073,0.067,0.073,0.000,0.003,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.781,0.003,0.002,0.000,0.060,0.008,0.005,0.000,0.009,0.055,0.001,0.001,0.046,0.023,0.003,0.001
-7.619,1.360,0.294,0.000,0.000,0.005,0.010,0.001,0.001,0.001,0.001,0.001,0.001,0.826,0.075,0.070,0.077,0.000,0.005,0.000,0.000,0.000,0.010,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.821,0.003,0.002,0.000,0.062,0.008,0.005,0.000,0.009,0.058,0.001,0.001,0.051,0.022,0.004,0.001
-7.598,1.480,0.333,0.000,0.000,0.009,0.018,0.001,0.001,0.001,0.002,0.002,0.002,0.877,0.079,0.075,0.082,0.000,0.009,0.000,0.000,0.000,0.018,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.872,0.003,0.002,0.000,0.066,0.008,0.006,0.000,0.010,0.062,0.001,0.002,0.056,0.021,0.004,0.001
-7.577,1.650,0.397,0.000,0.000,0.017,0.034,0.002,0.002,0.002,0.003,0.003,0.003,0.937,0.084,0.080,0.088,0.001,0.016,0.000,0.000,0.001,0.033,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.932,0.003,0.002,0.000,0.070,0.007,0.006,0.000,0.010,0.067,0.001,0.002,0.062,0.020,0.005,0.001
-7.556,1.890,0.499,0.000,0.000,0.031,0.062,0.003,0.003,0.003,0.006,0.005,0.006,1.000,0.088,0.085,0.093,0.001,0.029,0.000,0.000,0.001,0.061,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.995,0.003,0.002,0.000,0.074,0.007,0.007,0.000,0.010,0.072,0.001,0.002,0.069,0.019,0.005,0.000
-7.535,2.210,0.660,0.000,0.000,0.054,0.111,0.006,0.006,0.006,0.010,0.010,0.011,1.060,0.093,0.091,0.099,0.002,0.052,0.000,0.000,0.002,0.108,0.000,0.000,0.005,0.001,0.000,0.000,0.005,0.001,0.000,0.000,0.005,0.001,0.000,0.000,0.009,0.001,0.000,0.000,0.009,0.001,0.000,0.000,0.010,0.001,0.000,0.000,1.050,0.003,0.003,0.000,0.078,0.007,0.007,0.000,0.011,0.076,0.002,0.002,0.075,0.018,0.006,0.000
-7.514,2.670,0.905,0.000,0.000,0.092,0.188,0.010,0.009,0.009,0.017,0.017,0.018,1.110,0.096,0.095,0.103,0.003,0.088,0.001,0.000,0.004,0.184,0.000,0.000,0.008,0.001,0.000,0.000,0.008,0.001,0.000,0.000,0.008,0.001,0.000,0.000,0.016,0.001,0.000,0.000,0.016,0.001,0.000,0.000,0.017,0.001,0.000,0.000,1.100,0.003,0.003,0.000,0.080,0.008,0.008,0.000,0.011,0.080,0.002,0.002,0.079,0.017,0.006,0.000
-7.493,3.280,1.260,0.000,0.000,0.149,0.304,0.015,0.015,0.015,0.028,0.027,0.029,1.130,0.097,0.097,0.105,0.005,0.143,0.001,0.000,0.006,0.298,0.000,0.000,0.013,0.002,0.000,0.000,0.013,0.002,0.000,0.000,0.013,0.002,0.000,0.000,0.026,0.002,0.000,0.000,0.025,0.002,0.000,0.000,0.027,0.002,0.000,0.000,1.130,0.003,0.003,0.000,0.081,0.008,0.008,0.000,0.012,0.081,0.002,0.002,0.082,0.015,0.007,0.000
-7.472,4.080,1.750,0.000,0.000,0.230,0.467,0.024,0.023,0.023,0.043,0.042,0.044,1.130,0.097,0.098,0.104,0.008,0.220,0.002,0.000,0.009,0.457,0.001,0.000,0.021,0.002,0.000,0.000,0.020,0.002,0.000,0.000,0.021,0.002,0.000,0.000,0.040,0.002,0.000,0.000,0.039,0.002,0.000,0.000,0.041,0.002,0.000,0.000,1.130,0.003,0.003,0.000,0.079,0.009,0.009,0.000,0.013,0.081,0.002,0.002,0.083,0.014,0.007,0.000
-7.451,5.070,2.370,0.000,0.000,0.334,0.679,0.034,0.034,0.034,0.062,0.061,0.064,1.100,0.094,0.097,0.101,0.011,0.320,0.003,0.000,0.013,0.664,0.001,0.000,0.030,0.003,0.001,0.000,0.029,0.003,0.001,0.000,0.030,0.003,0.001,0.000,0.058,0.003,0.000,0.000,0.057,0.003,0.000,0.000,0.060,0.003,0.000,0.000,1.100,0.003,0.003,0.000,0.076,0.010,0.009,0.000,0.014,0.077,0.003,0.002,0.080,0.013,0.007,0.000
-7.430,6.230,3.110,0.000,0.000,0.458,0.931,0.047,0.046,0.047,0.085,0.084,0.087,1.050,0.090,0.094,0.095,0.016,0.439,0.004,0.000,0.018,0.912,0.001,0.000,0.041,0.005,0.001,0.000,0.040,0.005,0.001,0.000,0.041,0.005,0.001,0.000,0.080,0.005,0.001,0.000,0.078,0.005,0.001,0.000,0.082,0.005,0.001,0.000,1.040,0.003,0.002,0.000,0.070,0.011,0.009,0.000,0.016,0.072,0.003,0.002,0.076,0.012,0.007,0.000
-7.409,7.460,3.910,0.000,0.000,0.593,1.210,0.061,0.060,0.060,0.111,0.108,0.113,0.977,0.085,0.089,0.087,0.021,0.567,0.005,0.000,0.024,1.180,0.002,0.000,0.053,0.006,0.001,0.000,0.052,0.006,0.001,0.000,0.053,0.006,0.001,0.000,0.104,0.006,0.001,0.000,0.101,0.006,0.001,0.000,0.106,0.006,0.001,0.000,0.972,0.003,0.002,0.000,0.064,0.012,0.008,0.000,0.018,0.066,0.004,0.002,0.070,0.011,0.006,0.000
-7.388,8.630,4.680,0.000,0.000,0.723,1.470,0.074,0.073,0.074,0.135,0.132,0.137,0.893,0.079,0.085,0.079,0.025,0.692,0.006,0.000,0.029,1.440,0.002,0.000,0.065,0.008,0.002,0.000,0.064,0.007,0.002,0.000,0.064,0.007,0.002,0.000,0.126,0.007,0.001,0.000,0.124,0.007,0.001,0.000,0.129,0.007,0.001,0.000,0.888,0.003,0.002,0.000,0.058,0.013,0.008,0.000,0.021,0.059,0.004,0.001,0.063,0.010,0.006,0.000
-7.367,9.570,5.300,0.000,0.000,0.830,1.690,0.085,0.084,0.085,0.155,0.152,0.158,0.808,0.074,0.080,0.071,0.029,0.795,0.006,0.000,0.033,1.650,0.003,0.000,0.074,0.009,0.002,0.000,0.073,0.009,0.002,0.000,0.074,0.009,0.002,0.000,0.145,0.008,0.001,0.000,0.142,0.008,0.001,0.000,0.148,0.009,0.001,0.000,0.803,0.002,0.002,0.000,0.052,0.014,0.008,0.000,0.023,0.052,0.004,0.001,0.056,0.010,0.005,0.000
-7.346,10.100,5.690,0.000,0.000,0.898,1.820,0.092,0.091,0.092,0.168,0.165,0.170,0.728,0.069,0.076,0.064,0.031,0.860,0.007,0.000,0.035,1.790,0.003,0.000,0.081,0.009,0.002,0.000,0.079,0.009,0.002,0.000,0.080,0.009,0.002,0.000,0.157,0.009,0.001,0.000,0.154,0.009,0.001,0.000,0.160,0.009,0.001,0.000,0.724,0.002,0.001,0.000,0.047,0.015,0.007,0.000,0.025,0.045,0.004,0.001,0.050,0.009,0.005,0.000
-7.325,10.200,5.760,0.000,0.000,0.914,1.860,0.094,0.092,0.093,0.171,0.168,0.173,0.658,0.065,0.072,0.057,0.032,0.875,0.007,0.000,0.036,1.820,0.003,0.000,0.082,0.010,0.002,0.000,0.081,0.009,0.002,0.000,0.082,0.009,0.002,0.000,0.160,0.009,0.001,0.000,0.157,0.009,0.001,0.000,0.162,0.009,0.001,0.000,0.655,0.002,0.001,0.000,0.044,0.015,0.006,0.000,0.027,0.040,0.004,0.001,0.044,0.009,0.004,0.000
-7.305,9.710,5.510,0.000,0.000,0.876,1.780,0.090,0.088,0.089,0.164,0.161,0.166,0.603,0.061,0.068,0.052,0.030,0.839,0.007,0.000,0.035,1.740,0.003,0.000,0.079,0.009,0.002,0.000,0.077,0.009,0.002,0.000,0.078,0.009,0.002,0.000,0.154,0.009,0.001,0.000,0.151,0.009,0.001,0.000,0.156,0.009,0.001,0.000,0.599,0.002,0.001,0.000,0.042,0.014,0.006,0.000,0.029,0.035,0.004,0.001,0.040,0.008,0.004,0.000
-7.284,8.790,4.970,0.000,0.000,0.791,1.610,0.081,0.080,0.081,0.148,0.145,0.150,0.561,0.058,0.065,0.049,0.028,0.757,0.006,0.000,0.031,1.570,0.002,0.000,0.071,0.008,0.002,0.000,0.070,0.008,0.002,0.000,0.070,0.008,0.002,0.000,0.139,0.008,0.001,0.000,0.136,0.008,0.001,0.000,0.140,0.008,0.001,0.000,0.558,0.002,0.001,0.000,0.040,0.012,0.005,0.000,0.029,0.032,0.003,0.001,0.037,0.008,0.003,0.000
-7.263,7.550,4.240,0.000,0.000,0.672,1.360,0.069,0.068,0.069,0.126,0.124,0.127,0.532,0.055,0.062,0.046,0.024,0.643,0.005,0.000,0.026,1.340,0.002,0.000,0.060,0.007,0.001,0.000,0.059,0.007,0.001,0.000,0.060,0.007,0.001,0.000,0.118,0.007,0.001,0.000,0.116,0.007,0.001,0.000,0.119,0.007,0.001,0.000,0.529,0.002,0.001,0.000,0.040,0.011,0.005,0.000,0.029,0.028,0.003,0.001,0.035,0.008,0.003,0.000
-7.242,6.180,3.410,0.000,0.000,0.538,1.090,0.055,0.054,0.055,0.101,0.099,0.102,0.514,0.053,0.059,0.045,0.019,0.515,0.004,0.000,0.021,1.070,0.002,0.000,0.048,0.006,0.001,0.000,0.047,0.006,0.001,0.000,0.048,0.006,0.001,0.000,0.095,0.006,0.001,0.000,0.093,0.005,0.001,0.000,0.095,0.006,0.001,0.000,0.511,0.002,0.000,0.000,0.040,0.009,0.004,0.000,0.029,0.026,0.003,0.001,0.034,0.008,0.003,0.000
-7.221,4.850,2.610,0.000,0.000,0.407,0.826,0.042,0.041,0.042,0.076,0.075,0.077,0.506,0.051,0.056,0.044,0.014,0.389,0.003,0.000,0.016,0.809,0.001,0.000,0.036,0.004,0.001,0.000,0.036,0.004,0.001,0.000,0.036,0.004,0.001,0.000,0.071,0.004,0.001,0.000,0.070,0.004,0.001,0.000,0.072,0.004,0.001,0.000,0.503,0.002,0.000,0.000,0.040,0.007,0.004,0.000,0.029,0.024,0.003,0.001,0.033,0.007,0.003,0.000
-7.200,3.690,1.900,0.000,0.000,0.291,0.590,0.030,0.029,0.030,0.055,0.054,0.055,0.505,0.049,0.054,0.043,0.010,0.278,0.002,0.000,0.011,0.578,0.001,0.000,0.026,0.003,0.001,0.000,0.026,0.003,0.001,0.000,0.026,0.003,0.001,0.000,0.051,0.003,0.000,0.000,0.050,0.003,0.000,0.000,0.051,0.003,0.000,0.000,0.502,0.002,0.000,0.000,0.040,0.006,0.004,0.000,0.029,0.022,0.002,0.001,0.033,0.007,0.003,0.000
-7.179,2.750,1.330,0.000,0.000,0.197,0.400,0.020,0.020,0.020,0.037,0.036,0.037,0.510,0.048,0.052,0.044,0.007,0.189,0.002,0.000,0.008,0.392,0.001,0.000,0.018,0.002,0.000,0.000,0.017,0.002,0.000,0.000,0.018,0.002,0.000,0.000,0.035,0.002,0.000,0.000,0.034,0.002,0.000,0.000,0.035,0.002,0.000,0.000,0.507,0.002,0.000,0.000,0.040,0.005,0.004,0.000,0.029,0.020,0.002,0.000,0.033,0.007,0.003,0.000
-7.158,2.070,0.909,0.000,0.000,0.128,0.259,0.013,0.013,0.013,0.024,0.024,0.024,0.520,0.048,0.051,0.044,0.005,0.122,0.001,0.000,0.005,0.254,0.000,0.000,0.011,0.001,0.000,0.000,0.011,0.001,0.000,0.000,0.011,0.001,0.000,0.000,0.022,0.001,0.000,0.000,0.022,0.001,0.000,0.000,0.022,0.001,0.000,0.000,0.517,0.002,0.000,0.000,0.040,0.004,0.004,0.000,0.030,0.019,0.002,0.000,0.034,0.007,0.003,0.000
-7.137,1.610,0.620,0.000,0.000,0.080,0.162,0.008,0.008,0.008,0.015,0.015,0.015,0.535,0.048,0.051,0.045,0.003,0.076,0.001,0.000,0.003,0.159,0.000,0.000,0.007,0.001,0.000,0.000,0.007,0.001,0.000,0.000,0.007,0.001,0.000,0.000,0.014,0.001,0.000,0.000,0.014,0.001,0.000,0.000,0.014,0.001,0.000,0.000,0.532,0.002,0.000,0.000,0.041,0.003,0.004,0.000,0.031,0.018,0.003,0.000,0.035,0.006,0.003,0.000
-7.116,1.330,0.436,0.000,0.000,0.049,0.099,0.005,0.005,0.005,0.009,0.009,0.009,0.554,0.048,0.051,0.046,0.002,0.047,0.000,0.000,0.002,0.097,0.000,0.000,0.004,0.001,0.000,0.000,0.004,0.001,0.000,0.000,0.004,0.001,0.000,0.000,0.009,0.001,0.000,0.000,0.009,0.001,0.000,0.000,0.009,0.001,0.000,0.000,0.552,0.002,0.000,0.000,0.041,0.003,0.004,0.000,0.032,0.017,0.003,0.000,0.036,0.006,0.004,0.000
-7.095,1.170,0.328,0.000,0.000,0.031,0.061,0.003,0.003,0.003,0.006,0.006,0.006,0.579,0.049,0.052,0.047,0.001,0.029,0.000,0.000,0.001,0.060,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.005,0.000,0.000,0.000,0.576,0.002,0.000,0.000,0.042,0.003,0.004,0.000,0.033,0.015,0.003,0.000,0.037,0.006,0.004,0.000
-7.074,1.110,0.269,0.000,0.000,0.020,0.040,0.002,0.002,0.002,0.004,0.004,0.004,0.608,0.050,0.054,0.049,0.001,0.019,0.000,0.000,0.001,0.039,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.606,0.002,0.000,0.000,0.044,0.002,0.004,0.000,0.035,0.015,0.003,0.000,0.039,0.005,0.004,0.000
-7.053,1.100,0.240,0.000,0.000,0.014,0.028,0.001,0.001,0.001,0.003,0.003,0.003,0.643,0.052,0.055,0.051,0.001,0.013,0.000,0.000,0.000,0.028,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.640,0.002,0.000,0.000,0.045,0.002,0.004,0.000,0.038,0.013,0.004,0.000,0.042,0.005,0.004,0.000
