k,e
0.855316686,18.011800738
0.869163690,18.139665280
0.883005433,18.289735659
0.896852437,18.446137047
0.910694179,18.603943144
0.924541183,18.774456960
0.938388187,18.913518010
0.952229930,19.016897627
0.966076934,19.101744456
0.979918677,19.182904770
0.993765680,19.111586075
1.007612684,18.896001867
1.021454427,18.694263126
1.035301431,18.651194721
1.049143174,18.658340920
1.062990177,18.687515795
1.076831920,18.716076025
1.090678924,18.726098167
1.104458184,18.693242377
1.118237445,18.632839198
1.132016705,18.577208389
1.145788525,18.557204122
1.159567786,18.629966311
1.173347046,18.764169467
1.187126307,18.847121491
1.200905567,18.918400184
1.214684827,19.062664029
1.228464088,19.024353162
1.242235908,19.092288137
1.256015168,19.100693330
1.269794429,19.083426083
1.283573689,19.065056714
1.297352949,19.042618822
1.311132210,19.023122845
1.324904030,19.007767632
1.338683290,18.981868455
1.352462551,18.916937249
1.366241811,18.806503930
1.380021072,18.681121206
1.393800332,18.573824826
1.407579592,18.533033623
1.421351413,18.493859178
1.435130673,18.455955712
1.448909933,18.472688735
1.462689194,18.494187131
1.476536198,18.496397252
1.490377940,18.520896741
1.504224944,18.568654441
1.518066687,18.649960245
1.531913691,18.731966914
1.545755434,18.819722680
1.559602437,18.933328128
1.573449441,19.019683561
1.587291184,18.995992238
1.601138188,18.943788647
1.614979931,18.912797732
1.628826934,18.886333060
1.642673938,18.881623292
1.656515681,18.816487527
1.670362685,18.650326115
1.684204428,18.439172563
1.698051432,18.216268316
1.711893174,18.037474327
1.725740178,17.919275527
0.000000000,18.494187131
0.013805215,18.482317536
0.027610431,18.483780951
0.041415646,18.535482876
0.055229974,18.560315626
0.069035189,18.573053895
0.082840405,18.652599402
0.096645620,18.751612439
0.110450836,18.854385020
0.124256051,18.955242332
0.138070379,19.022910088
0.151875594,18.928568944
0.165680809,18.745919833
0.179486025,18.562616059
0.193291240,18.529256956
0.207096456,18.545336002
0.220901671,18.597686620
0.234715999,18.698714765
0.248521214,18.847972465
0.262326430,19.015795350
0.276131645,19.154513458
0.289936860,19.211346181
0.303742076,19.185843804
0.317547291,19.307911513
0.331361619,19.298456488
0.345166834,19.358269402
0.358972050,19.369679964
0.372777265,19.344331226
0.386582481,19.320767150
0.400387696,19.350639588
0.414202024,19.372647857
0.428007239,19.319892564
0.441812455,19.253123861
0.455617670,19.217989962
0.469396930,19.259564071
0.483176191,19.349609442
0.496955451,19.333698118
0.510727271,19.228008841
0.524506532,19.200195476
0.538285792,19.226579680
0.552065052,19.257576096
0.565844313,19.288959520
0.579623573,19.273979758
0.593402834,19.207936133
0.607174654,19.155710982
0.620953914,19.207969211
0.634733175,19.269358138
0.648512435,19.270193251
0.662291695,19.124051616
0.676070956,18.988324978
0.689842776,18.952478301
0.703622036,19.071540808
0.717401297,18.976060242
0.731180557,18.773726875
0.744959818,18.575357854
0.758739078,18.389230391
0.772518338,18.226224562
0.786290158,18.099509334
0.800069419,18.012419026
0.813848679,17.952464130
0.827627940,17.919275527
0.841474943,17.947380858
0.855316686,18.019898751
0.869163690,18.146102966
0.883005433,18.297925261
0.896852437,18.462620192
0.910694179,18.635925375
0.924541183,18.805690871
0.938388187,18.936596021
0.952229930,19.030453675
0.966076934,19.113175731
0.979918677,19.204997674
0.993765680,19.113775111
1.007612684,18.897056657
1.021454427,18.696728655
1.035301431,18.660019502
1.049143174,18.670642584
1.062990177,18.697928308
1.076831920,18.720573747
1.090678924,18.726098167
1.104458184,18.696236619
1.118237445,18.636733228
1.132016705,18.586153560
1.145788525,18.576224957
1.159567786,18.647154521
1.173347046,18.768890402
1.187126307,18.851828231
1.200905567,18.921868262
1.214684827,19.068524050
1.228464088,19.028464372
1.242235908,19.099838185
1.256015168,19.108041169
1.269794429,19.087459315
1.283573689,19.068597343
1.297352949,19.047551509
1.311132210,19.028167485
1.324904030,19.012476396
1.338683290,18.985866404
1.352462551,18.919983921
1.366241811,18.810575551
1.380021072,18.689106298
1.393800332,18.591113499
1.407579592,18.543719135
1.421351413,18.507362914
1.435130673,18.470296951
1.448909933,18.478652507
1.462689194,18.494187131
1.476536198,18.505448682
1.490377940,18.538801098
1.504224944,18.602727120
1.518066687,18.671591274
1.531913691,18.752978476
1.545755434,18.849687630
1.559602437,18.967579745
1.573449441,19.050935859
1.587291184,19.020293035
1.601138188,18.970929968
1.614979931,18.932223604
1.628826934,18.899510180
1.642673938,18.912267244
1.656515681,18.838544292
1.670362685,18.674103548
1.684204428,18.454040402
1.698051432,18.228748594
1.711893174,18.039773464
1.725740178,17.919275527
0.000000000,18.627624436
0.013805215,18.658507098
0.027610431,18.715041140
0.041415646,18.751677652
0.055229974,18.806169607
0.069035189,18.902624559
0.082840405,19.011874042
0.096645620,19.102819031
0.110450836,19.152150167
0.124256051,19.171125468
0.138070379,19.147470478
0.151875594,19.055054105
0.165680809,18.885416347
0.179486025,18.734036895
0.193291240,18.643867466
0.207096456,18.625033814
0.220901671,18.668859404
0.234715999,18.766719354
0.248521214,18.913384793
0.262326430,19.095974821
0.276131645,19.298907985
0.289936860,19.420057015
0.303742076,19.363330686
0.317547291,19.417165133
0.331361619,19.498630067
0.345166834,19.489756227
0.358972050,19.567423854
0.372777265,19.504540912
0.386582481,19.460726549
0.400387696,19.436278261
0.414202024,19.448066824
0.428007239,19.505562283
0.441812455,19.525452510
0.455617670,19.517850367
0.469396930,19.505665350
0.483176191,19.432026877
0.496955451,19.441699456
0.510727271,19.507650176
0.524506532,19.555038344
0.538285792,19.577520121
0.552065052,19.526707181
0.565844313,19.464934342
0.579623573,19.434927817
0.593402834,19.493474894
0.607174654,19.585179261
0.620953914,19.605963798
0.634733175,19.468737969
0.648512435,19.361227691
0.662291695,19.400889612
0.676070956,19.438372114
0.689842776,19.359398981
0.703622036,19.178750332
0.717401297,19.171627161
0.731180557,19.106188655
0.744959818,18.951934933
0.758739078,18.775660029
0.772518338,18.601634392
0.786290158,18.442594216
0.800069419,18.317689503
0.813848679,18.237336606
0.827627940,18.209346113
0.841474943,18.235672840
0.855316686,18.309282044
0.869163690,18.426293201
0.883005433,18.564345065
0.896852437,18.697527340
0.910694179,18.827477110
0.924541183,18.962867015
0.938388187,19.079390583
0.952229930,19.173433714
0.966076934,19.222178560
0.979918677,19.218701044
0.993765680,19.191906707
1.007612684,19.114592072
1.021454427,19.039755561
1.035301431,18.967614052
1.049143174,18.905198486
1.062990177,18.858243646
1.076831920,18.838673027
1.090678924,18.837473757
1.104458184,18.849351321
1.118237445,18.877610124
1.132016705,18.910235033
1.145788525,18.937039187
1.159567786,18.959774900
1.173347046,19.023481245
1.187126307,19.178087320
1.200905567,19.332679763
1.214684827,19.259794172
1.228464088,19.220241509
1.242235908,19.276772423
1.256015168,19.292371446
1.269794429,19.260577964
1.283573689,19.225979549
1.297352949,19.213550940
1.311132210,19.208437308
1.324904030,19.171867658
1.338683290,19.103002385
1.352462551,19.031051180
1.366241811,18.974424095
1.380021072,18.923085154
1.393800332,18.867920388
1.407579592,18.816800666
1.421351413,18.773848370
1.435130673,18.719134309
1.448909933,18.655269735
1.462689194,18.627624436
1.476536198,18.655039423
1.490377940,18.694822521
1.504224944,18.721222207
1.518066687,18.775389002
1.531913691,18.870436340
1.545755434,18.969434240
1.559602437,19.052952344
1.573449441,19.117384005
1.587291184,19.178472882
1.601138188,19.184819846
1.614979931,19.155441743
1.628826934,19.122074186
1.642673938,19.042344484
1.656515681,18.964633643
1.670362685,18.899544999
1.684204428,18.700233710
1.698051432,18.459165933
1.711893174,18.278439297
1.725740178,18.209346113
0.000000000,18.627624436
0.013805215,18.661641891
0.027610431,18.728889306
0.041415646,18.761660503
0.055229974,18.809277472
0.069035189,18.904792017
0.082840405,19.016243496
0.096645620,19.112497148
0.110450836,19.166061851
0.124256051,19.184459183
0.138070379,19.151052396
0.151875594,19.057942359
0.165680809,18.896640704
0.179486025,18.748220264
0.193291240,18.656523079
0.207096456,18.637247604
0.220901671,18.681245660
0.234715999,18.779066048
0.248521214,18.925539132
0.262326430,19.108055061
0.276131645,19.309943172
0.289936860,19.429436401
0.303742076,19.373882630
0.317547291,19.419037539
0.331361619,19.523018932
0.345166834,19.501887981
0.358972050,19.577223000
0.372777265,19.517430211
0.386582481,19.470686064
0.400387696,19.442179310
0.414202024,19.450381473
0.428007239,19.509900946
0.441812455,19.529723065
0.455617670,19.517850367
0.469396930,19.511856216
0.483176191,19.441852046
0.496955451,19.445826468
0.510727271,19.513930018
0.524506532,19.560821202
0.538285792,19.587947077
0.552065052,19.537741353
0.565844313,19.468577452
0.579623573,19.465836014
0.593402834,19.535266263
0.607174654,19.619007787
0.620953914,19.615608833
0.634733175,19.473011998
0.648512435,19.368471904
0.662291695,19.408443412
0.676070956,19.445176265
0.689842776,19.365137235
0.703622036,19.186371741
0.717401297,19.174264635
0.731180557,19.109821468
0.744959818,18.955707132
0.758739078,18.779504657
0.772518338,18.605869182
0.786290158,18.447143180
0.800069419,18.321717874
0.813848679,18.239759413
0.827627940,18.209346113
0.841474943,18.236667787
0.855316686,18.311028506
0.869163690,18.428993426
0.883005433,18.570202366
0.896852437,18.711143414
0.910694179,18.853721493
0.924541183,18.996928969
0.938388187,19.108460789
0.952229930,19.190848709
0.966076934,19.233159528
0.979918677,19.234175861
0.993765680,19.195640629
1.007612684,19.116188818
1.021454427,19.041542834
1.035301431,18.969313801
1.049143174,18.906668131
1.062990177,18.859902895
1.076831920,18.841157866
1.090678924,18.837473757
1.104458184,18.856382682
1.118237445,18.884653187
1.132016705,18.915471983
1.145788525,18.940778791
1.159567786,18.962184325
1.173347046,19.024200148
1.187126307,19.180309995
1.200905567,19.340189130
1.214684827,19.265707037
1.228464088,19.229960088
1.242235908,19.296765053
1.256015168,19.303731217
1.269794429,19.269569202
1.283573689,19.234067904
1.297352949,19.223126267
1.311132210,19.218485913
1.324904030,19.179994613
1.338683290,19.110922124
1.352462551,19.038886732
1.366241811,18.981701533
1.380021072,18.929915796
1.393800332,18.874386949
1.407579592,18.823751106
1.421351413,18.786110863
1.435130673,18.737775228
1.448909933,18.668303718
1.462689194,18.627624436
1.476536198,18.669812072
1.490377940,18.709982293
1.504224944,18.730718963
1.518066687,18.781102070
1.531913691,18.874669961
1.545755434,18.975404937
1.559602437,19.066385399
1.573449441,19.142386457
1.587291184,19.189799709
1.601138188,19.197782548
1.614979931,19.169645613
1.628826934,19.133075593
1.642673938,19.068869077
1.656515681,18.969196067
1.670362685,18.902214257
1.684204428,18.704504056
1.698051432,18.462034620
1.711893174,18.278976784
1.725740178,18.209346113
0.000000000,18.675366090
0.013805215,18.705727804
0.027610431,18.767958496
0.041415646,18.852848773
0.055229974,18.958407802
0.069035189,19.073231174
0.082840405,19.191249587
0.096645620,19.305172973
0.110450836,19.358679269
0.124256051,19.351666772
0.138070379,19.329892572
0.151875594,19.307279014
0.165680809,19.422062038
0.179486025,19.502533402
0.193291240,19.553396638
0.207096456,19.586781278
0.220901671,19.598322289
0.234715999,19.593527671
0.248521214,19.573821315
0.262326430,19.542081864
0.276131645,19.504956933
0.289936860,19.519804248
0.303742076,19.623242503
0.317547291,19.570371917
0.331361619,19.691127843
0.345166834,19.687180525
0.358972050,19.621744710
0.372777265,19.700156161
0.386582481,19.689031852
0.400387696,19.645173070
0.414202024,19.609360007
0.428007239,19.585839391
0.441812455,19.573660921
0.455617670,19.567432206
0.469396930,19.575204116
0.483176191,19.602756532
0.496955451,19.609673046
0.510727271,19.622566390
0.524506532,19.628723789
0.538285792,19.634805009
0.552065052,19.699705860
0.565844313,19.757477842
0.579623573,19.733622094
0.593402834,19.713794955
0.607174654,19.730179289
0.620953914,19.676122647
0.634733175,19.695079501
0.648512435,19.691515604
0.662291695,19.656776926
0.676070956,19.568424121
0.689842776,19.522294897
0.703622036,19.521547840
0.717401297,19.486896628
0.731180557,19.433971104
0.744959818,19.361254609
0.758739078,19.281520905
0.772518338,19.206220241
0.786290158,19.141924516
0.800069419,19.096831006
0.813848679,19.069286390
0.827627940,19.060024017
0.841474943,19.078445183
0.855316686,19.127331454
0.869163690,19.201445359
0.883005433,19.284409920
0.896852437,19.340534805
0.910694179,19.374624061
0.924541183,19.429443359
0.938388187,19.512360693
0.952229930,19.547833551
0.966076934,19.562682459
0.979918677,19.376561144
0.993765680,19.333974630
1.007612684,19.435526198
1.021454427,19.425056535
1.035301431,19.387345653
1.049143174,19.345574512
1.062990177,19.300420557
1.076831920,19.267223852
1.090678924,19.255235638
1.104458184,19.273427340
1.118237445,19.316252759
1.132016705,19.364809607
1.145788525,19.404734611
1.159567786,19.437349880
1.173347046,19.470711221
1.187126307,19.463761840
1.200905567,19.401845061
1.214684827,19.348141326
1.228464088,19.310336051
1.242235908,19.346356484
1.256015168,19.440311953
1.269794429,19.551941635
1.283573689,19.574011123
1.297352949,19.520869358
1.311132210,19.460406033
1.324904030,19.417425150
1.338683290,19.343306079
1.352462551,19.262337006
1.366241811,19.185144653
1.380021072,19.111192209
1.393800332,19.037844289
1.407579592,18.962312219
1.421351413,18.873986577
1.435130673,18.775780122
1.448909933,18.701300274
1.462689194,18.675366090
1.476536198,18.723506279
1.490377940,18.849788003
1.504224944,18.973205293
1.518066687,19.078004466
1.531913691,19.178474951
1.545755434,19.250017741
1.559602437,19.267073947
1.573449441,19.259505302
1.587291184,19.369007699
1.601138188,19.409577092
1.614979931,19.462497290
1.628826934,19.382212116
1.642673938,19.277393968
1.656515681,19.197006318
1.670362685,19.137854295
1.684204428,19.109397628
1.698051432,19.083256247
1.711893174,19.065908788
1.725740178,19.060024017
0.000000000,18.675366090
0.013805215,18.713348562
0.027610431,18.783137861
0.041415646,18.866422508
0.055229974,18.966927471
0.069035189,19.078313418
0.082840405,19.195238763
0.096645620,19.310934116
0.110450836,19.365158728
0.124256051,19.370088467
0.138070379,19.340422382
0.151875594,19.324958681
0.165680809,19.439872281
0.179486025,19.512266126
0.193291240,19.562242960
0.207096456,19.595851174
0.220901671,19.607267469
0.234715999,19.602268946
0.248521214,19.582083727
0.262326430,19.548921756
0.276131645,19.509776014
0.289936860,19.534278568
0.303742076,19.630376080
0.317547291,19.596590212
0.331361619,19.699334465
0.345166834,19.701309554
0.358972050,19.626459102
0.372777265,19.703290613
0.386582481,19.693693508
0.400387696,19.652564695
0.414202024,19.618677855
0.428007239,19.597244855
0.441812455,19.579623468
0.455617670,19.567432206
0.469396930,19.579873821
0.483176191,19.607064434
0.496955451,19.615823422
0.510727271,19.629123513
0.524506532,19.633170847
0.538285792,19.642314511
0.552065052,19.709393145
0.565844313,19.768591229
0.579623573,19.759145974
0.593402834,19.737436870
0.607174654,19.739860694
0.620953914,19.697993873
0.634733175,19.707638014
0.648512435,19.699983201
0.662291695,19.664122953
0.676070956,19.575115169
0.689842776,19.528157430
0.703622036,19.524388435
0.717401297,19.492282468
0.731180557,19.446578244
0.744959818,19.377719300
0.758739078,19.296087065
0.772518338,19.217780669
0.786290158,19.151064926
0.800069419,19.103379132
0.813848679,19.072798064
0.827627940,19.060024017
0.841474943,19.078538116
0.855316686,19.127975105
0.869163690,19.204146143
0.883005433,19.292364212
0.896852437,19.352292254
0.910694179,19.384048803
0.924541183,19.435994816
0.938388187,19.521385090
0.952229930,19.557285986
0.966076934,19.575014843
0.979918677,19.381267122
0.993765680,19.345234934
1.007612684,19.454189852
1.021454427,19.428362905
1.035301431,19.388864719
1.049143174,19.347969981
1.062990177,19.303179760
1.076831920,19.269338124
1.090678924,19.255235638
1.104458184,19.274514451
1.118237445,19.316995809
1.132016705,19.368881994
1.145788525,19.413167208
1.159567786,19.448655380
1.173347046,19.484061205
1.187126307,19.473211155
1.200905567,19.414085996
1.214684827,19.367435306
1.228464088,19.316444275
1.242235908,19.355398897
1.256015168,19.454342302
1.269794429,19.581272070
1.283573689,19.586197014
1.297352949,19.523146423
1.311132210,19.470022007
1.324904030,19.428886544
1.338683290,19.353160910
1.352462551,19.274428773
1.366241811,19.196064055
1.380021072,19.120032074
1.393800332,19.044427033
1.407579592,18.965692145
1.421351413,18.875770384
1.435130673,18.785567461
1.448909933,18.710448046
1.462689194,18.675366090
1.476536198,18.732472112
1.490377940,18.860144720
1.504224944,18.981431136
1.518066687,19.082918349
1.531913691,19.182526643
1.545755434,19.252765533
1.559602437,19.280830493
1.573449441,19.283776440
1.587291184,19.383434204
1.601138188,19.419378901
1.614979931,19.470968368
1.628826934,19.397924347
1.642673938,19.285848130
1.656515681,19.204247099
1.670362685,19.151910092
1.684204428,19.128599297
1.698051432,19.094317434
1.711893174,19.071056460
1.725740178,19.060024017
0.000000000,18.880108044
0.013805215,18.900347686
0.027610431,18.967210324
0.041415646,19.061000264
0.055229974,19.164771584
0.069035189,19.253830715
0.082840405,19.314632690
0.096645620,19.364584533
0.110450836,19.450528978
0.124256051,19.484011233
0.138070379,19.401168607
0.151875594,19.444321217
0.165680809,19.473017951
0.179486025,19.561652210
0.193291240,19.653531225
0.207096456,19.717998664
0.220901671,19.757758271
0.234715999,19.780249213
0.248521214,19.793300884
0.262326430,19.812528187
0.276131645,19.851707058
0.289936860,19.823679879
0.303742076,19.815699343
0.317547291,19.794236499
0.331361619,19.763509254
0.345166834,19.923040439
0.358972050,19.913235450
0.372777265,19.895582505
0.386582481,19.920464472
0.400387696,19.872999643
0.414202024,19.781939464
0.428007239,19.691310629
0.441812455,19.660033744
0.455617670,19.664552320
0.469396930,19.643258509
0.483176191,19.644845540
0.496955451,19.702315496
0.510727271,19.775864247
0.524506532,19.863395204
0.538285792,19.946279159
0.552065052,19.974524907
0.565844313,19.914068025
0.579623573,19.886196876
0.593402834,19.862335344
0.607174654,19.788182752
0.620953914,19.807632127
0.634733175,19.872523137
0.648512435,19.900337034
0.662291695,19.849863344
0.676070956,19.780490170
0.689842776,19.718994883
0.703622036,19.655387434
0.717401297,19.595367942
0.731180557,19.532476369
0.744959818,19.465832923
0.758739078,19.412027136
0.772518338,19.371566320
0.786290158,19.334436181
0.800069419,19.310430240
0.813848679,19.294484898
0.827627940,19.289048744
0.841474943,19.294761368
0.855316686,19.310568790
0.869163690,19.339579303
0.883005433,19.386740853
0.896852437,19.454427902
0.910694179,19.518613039
0.924541183,19.559021132
0.938388187,19.601193944
0.952229930,19.708890212
0.966076934,19.597722211
0.979918677,19.567252390
0.993765680,19.526500924
1.007612684,19.515659052
1.021454427,19.597491487
1.035301431,19.581332242
1.049143174,19.559706129
1.062990177,19.535494168
1.076831920,19.523697280
1.090678924,19.520416961
1.104458184,19.511817469
1.118237445,19.494673946
1.132016705,19.482768158
1.145788525,19.481782051
1.159567786,19.486387044
1.173347046,19.497943645
1.187126307,19.527645602
1.200905567,19.544951754
1.214684827,19.509168846
1.228464088,19.457720988
1.242235908,19.484544835
1.256015168,19.562288273
1.269794429,19.623174134
1.283573689,19.708000018
1.297352949,19.659709265
1.311132210,19.562976069
1.324904030,19.488312120
1.338683290,19.505327102
1.352462551,19.534368058
1.366241811,19.495864005
1.380021072,19.372423676
1.393800332,19.217112870
1.407579592,19.070843961
1.421351413,18.969351416
1.435130673,18.921611184
1.448909933,18.892980198
1.462689194,18.880108044
1.476536198,18.887760915
1.490377940,18.915234179
1.504224944,19.003965608
1.518066687,19.123268363
1.531913691,19.234316159
1.545755434,19.339293093
1.559602437,19.422174644
1.573449441,19.427637476
1.587291184,19.411294157
1.601138188,19.553081950
1.614979931,19.548142767
1.628826934,19.472876546
1.642673938,19.406023762
1.656515681,19.376056998
1.670362685,19.242177546
1.684204428,19.199893164
1.698051432,19.240992419
1.711893174,19.276631880
1.725740178,19.289048744
0.000000000,18.880108044
0.013805215,18.907839967
0.027610431,18.977851885
0.041415646,19.072616324
0.055229974,19.176988500
0.069035189,19.265065186
0.082840405,19.322210905
0.096645620,19.367237414
0.110450836,19.455273457
0.124256051,19.501623558
0.138070379,19.407284119
0.151875594,19.453378469
0.165680809,19.482043123
0.179486025,19.567197510
0.193291240,19.660830189
0.207096456,19.726513373
0.220901671,19.767064711
0.234715999,19.790543959
0.248521214,19.804745105
0.262326430,19.824952838
0.276131645,19.864607841
0.289936860,19.854475283
0.303742076,19.846462472
0.317547291,19.824263745
0.331361619,19.780099633
0.345166834,19.938325018
0.358972050,19.920253453
0.372777265,19.905826387
0.386582481,19.922922527
0.400387696,19.878483388
0.414202024,19.790844310
0.428007239,19.702273419
0.441812455,19.665339356
0.455617670,19.664552320
0.469396930,19.649980727
0.483176191,19.651072514
0.496955451,19.709498392
0.510727271,19.783816831
0.524506532,19.871816355
0.538285792,19.956189530
0.552065052,19.995794230
0.565844313,19.930253108
0.579623573,19.888939712
0.593402834,19.866417006
0.607174654,19.792475376
0.620953914,19.816759335
0.634733175,19.880350968
0.648512435,19.912308137
0.662291695,19.858248590
0.676070956,19.787273067
0.689842776,19.724018078
0.703622036,19.658728380
0.717401297,19.598261330
0.731180557,19.540914035
0.744959818,19.479768147
0.758739078,19.424996020
0.772518338,19.382647185
0.786290158,19.343795115
0.800069419,19.317317764
0.813848679,19.298193850
0.827627940,19.289048744
0.841474943,19.296957999
0.855316686,19.314686386
0.869163690,19.344917046
0.883005433,19.392186979
0.896852437,19.460092960
0.910694179,19.522101158
0.924541183,19.559913715
0.938388187,19.609857917
0.952229930,19.712692927
0.966076934,19.606714313
0.979918677,19.577231226
0.993765680,19.537075552
1.007612684,19.532846271
1.021454427,19.602130581
1.035301431,19.584905111
1.049143174,19.563249064
1.062990177,19.538336974
1.076831920,19.525166428
1.090678924,19.520416961
1.104458184,19.513053920
1.118237445,19.496846191
1.132016705,19.485739442
1.145788525,19.486320884
1.159567786,19.493077024
1.173347046,19.506368099
1.187126307,19.550658493
1.200905567,19.579018563
1.214684827,19.518062097
1.228464088,19.466256533
1.242235908,19.492357623
1.256015168,19.575563574
1.269794429,19.652322355
1.283573689,19.729727745
1.297352949,19.670518163
1.311132210,19.581398699
1.324904030,19.505882989
1.338683290,19.512983138
1.352462551,19.538284995
1.366241811,19.498412282
1.380021072,19.375522616
1.393800332,19.221387955
1.407579592,19.077846570
1.421351413,18.978868334
1.435130673,18.932901390
1.448909933,18.900988891
1.462689194,18.880108044
1.476536198,18.892089546
1.490377940,18.923843283
1.504224944,19.010164849
1.518066687,19.126915840
1.531913691,19.238792106
1.545755434,19.344072947
1.559602437,19.431312836
1.573449441,19.436813487
1.587291184,19.418690822
1.601138188,19.557300604
1.614979931,19.561807008
1.628826934,19.482437921
1.642673938,19.410312851
1.656515681,19.385330988
1.670362685,19.247901591
1.684204428,19.212941423
1.698051432,19.249134548
1.711893174,19.280786793
1.725740178,19.289048744
0.000000000,19.402036314
0.013805215,19.413959572
0.027610431,19.456353648
0.041415646,19.528757973
0.055229974,19.635601708
0.069035189,19.752184239
0.082840405,19.721295582
0.096645620,19.644995860
0.110450836,19.598261572
0.124256051,19.611471956
0.138070379,19.609833885
0.151875594,19.562688517
0.165680809,19.627447446
0.179486025,19.738722193
0.193291240,19.873388451
0.207096456,20.000693459
0.220901671,20.071216749
0.234715999,20.085140786
0.248521214,20.057791768
0.262326430,20.000905621
0.276131645,19.950061145
0.289936860,19.930207627
0.303742076,19.867087092
0.317547291,19.933804723
0.331361619,19.956456279
0.345166834,19.983448937
0.358972050,19.970852263
0.372777265,19.983662192
0.386582481,20.055210247
0.400387696,20.052511449
0.414202024,19.929846714
0.428007239,19.825448405
0.441812455,19.760538935
0.455617670,19.737347453
0.469396930,19.776103917
0.483176191,19.845294230
0.496955451,19.920351175
0.510727271,19.979391914
0.524506532,20.011783048
0.538285792,20.016387697
0.552065052,20.023294011
0.565844313,20.028455351
0.579623573,19.997940503
0.593402834,19.975471912
0.607174654,19.984442515
0.620953914,19.994879212
0.634733175,19.988699703
0.648512435,19.958424240
0.662291695,19.922456998
0.676070956,19.861613201
0.689842776,19.785209618
0.703622036,19.712593698
0.717401297,19.663997450
0.731180557,19.686039730
0.744959818,19.711002331
0.758739078,19.743237921
0.772518338,19.776910978
0.786290158,19.793902597
0.800069419,19.804107782
0.813848679,19.807117534
0.827627940,19.807273759
0.841474943,19.789963589
0.855316686,19.745722071
0.869163690,19.696157465
0.883005433,19.667390515
0.896852437,19.689342624
0.910694179,19.775627556
0.924541183,19.856138276
0.938388187,19.854282746
0.952229930,19.791567854
0.966076934,19.754451233
0.979918677,19.740929587
0.993765680,19.709496315
1.007612684,19.676380026
1.021454427,19.694164107
1.035301431,19.774649120
1.049143174,19.790680342
1.062990177,19.807461558
1.076831920,19.835460012
1.090678924,19.848095760
1.104458184,19.824879924
1.118237445,19.772426262
1.132016705,19.719862840
1.145788525,19.682990556
1.159567786,19.672029432
1.173347046,19.676771066
1.187126307,19.652573522
1.200905567,19.629655968
1.214684827,19.694941443
1.228464088,19.731942378
1.242235908,19.729938424
1.256015168,19.785980267
1.269794429,19.796804442
1.283573689,19.791602825
1.297352949,19.844713505
1.311132210,19.825871622
1.324904030,19.791147814
1.338683290,19.778649402
1.352462551,19.782279091
1.366241811,19.775388310
1.380021072,19.729318414
1.393800332,19.654031407
1.407579592,19.562925977
1.421351413,19.483503585
1.435130673,19.429417921
1.448909933,19.404425007
1.462689194,19.402036314
1.476536198,19.412462710
1.490377940,19.444300716
1.504224944,19.486976629
1.518066687,19.530073779
1.531913691,19.560910406
1.545755434,19.554267960
1.559602437,19.526727876
1.573449441,19.600773960
1.587291184,19.704782392
1.601138188,19.699924794
1.614979931,19.725958240
1.628826934,19.720434769
1.642673938,19.635687868
1.656515681,19.470946577
1.670362685,19.498317397
1.684204428,19.588487187
1.698051432,19.687339207
1.711893174,19.771914258
1.725740178,19.807273759
0.000000000,19.402036314
0.013805215,19.415865628
0.027610431,19.459644766
0.041415646,19.532588779
0.055229974,19.639395406
0.069035189,19.754582301
0.082840405,19.729830424
0.096645620,19.660844605
0.110450836,19.620389779
0.124256051,19.617853754
0.138070379,19.617453785
0.151875594,19.571094772
0.165680809,19.631808805
0.179486025,19.741076887
0.193291240,19.875117139
0.207096456,20.003111565
0.220901671,20.075984865
0.234715999,20.093272851
0.248521214,20.068184270
0.262326430,20.011156299
0.276131645,19.963448725
0.289936860,19.988208140
0.303742076,19.919916711
0.317547291,19.952617077
0.331361619,19.984177986
0.345166834,19.991794173
0.358972050,19.976383490
0.372777265,19.990168226
0.386582481,20.058097366
0.400387696,20.055588372
0.414202024,19.931336611
0.428007239,19.826126783
0.441812455,19.761003750
0.455617670,19.737347453
0.469396930,19.777030868
0.483176191,19.847187288
0.496955451,19.923729833
0.510727271,19.984749504
0.524506532,20.019813407
0.538285792,20.028016864
0.552065052,20.028137407
0.565844313,20.031206221
0.579623573,20.006078682
0.593402834,19.994584622
0.607174654,20.009747231
0.620953914,20.017606118
0.634733175,20.005753203
0.648512435,19.973205650
0.662291695,19.930296554
0.676070956,19.868005188
0.689842776,19.790447848
0.703622036,19.715375849
0.717401297,19.673687865
0.731180557,19.690535170
0.744959818,19.715013973
0.758739078,19.746440318
0.772518338,19.779311695
0.786290158,19.795789714
0.800069419,19.805657554
0.813848679,19.808039120
0.827627940,19.807273759
0.841474943,19.791226232
0.855316686,19.748245672
0.869163690,19.700108502
0.883005433,19.672676036
0.896852437,19.695066299
0.910694179,19.781322338
0.924541183,19.861887977
0.938388187,19.861742112
0.952229930,19.801895859
0.966076934,19.777065591
0.979918677,19.750174835
0.993765680,19.710893716
1.007612684,19.678181111
1.021454427,19.695538716
1.035301431,19.779407306
1.049143174,19.795747170
1.062990177,19.811547604
1.076831920,19.837955180
1.090678924,19.848095760
1.104458184,19.829054870
1.118237445,19.778868639
1.132016705,19.727441148
1.145788525,19.691635637
1.159567786,19.680888222
1.173347046,19.682929474
1.187126307,19.657693180
1.200905567,19.635815937
1.214684827,19.708327331
1.228464088,19.736921902
1.242235908,19.734357614
1.256015168,19.795816892
1.269794429,19.814190241
1.283573689,19.809104442
