jband,k,e
14,0.586,-44.599
14,0.590,-44.599
14,0.595,-44.599
14,0.600,-44.599
14,0.604,-44.599
14,0.609,-44.599
14,0.614,-44.599
14,0.618,-44.599
14,0.623,-44.599
14,0.627,-44.599
14,0.632,-44.599
14,0.637,-44.599
14,0.641,-44.599
14,0.646,-44.599
14,0.651,-44.599
14,0.655,-44.599
14,0.660,-44.599
14,0.665,-44.599
14,0.669,-44.599
14,0.674,-44.599
14,0.679,-44.599
14,0.684,-44.599
14,0.688,-44.599
14,0.693,-44.599
14,0.698,-44.599
14,0.702,-44.599
14,0.707,-44.599
14,0.712,-44.599
14,0.716,-44.599
14,0.721,-44.599
14,0.726,-44.599
14,0.730,-44.599
14,0.735,-44.599
14,0.740,-44.599
14,0.744,-44.599
14,0.749,-44.599
14,0.754,-44.599
14,0.759,-44.599
14,0.763,-44.599
14,0.768,-44.599
14,0.773,-44.599
14,0.777,-44.599
14,0.782,-44.599
14,0.787,-44.599
14,0.791,-44.599
14,0.796,-44.599
14,0.801,-44.599
14,0.805,-44.599
14,0.810,-44.599
14,0.815,-44.599
14,0.819,-44.599
14,0.824,-44.599
14,0.829,-44.599
14,0.834,-44.599
14,0.838,-44.599
14,0.843,-44.599
14,0.848,-44.599
14,0.852,-44.599
14,0.857,-44.599
14,0.861,-44.599
14,0.866,-44.599
14,0.871,-44.599
14,0.875,-44.599
14,0.880,-44.599
14,0.885,-44.599
14,0.889,-44.599
14,0.894,-44.599
14,0.898,-44.599
14,0.903,-44.599
14,0.908,-44.599
14,0.912,-44.599
14,0.917,-44.599
14,0.921,-44.599
14,0.926,-44.599
14,0.931,-44.599
14,0.935,-44.599
14,0.940,-44.599
14,0.945,-44.599
14,0.949,-44.599
14,0.954,-44.599
14,0.958,-44.599
14,0.963,-44.599
14,0.968,-44.599
14,0.972,-44.599
14,0.977,-44.599
14,0.982,-44.599
14,0.986,-44.599
14,0.991,-44.599
14,0.995,-44.599
15,0.000,-22.500
15,0.005,-22.500
15,0.009,-22.500
15,0.014,-22.500
15,0.019,-22.500
15,0.024,-22.500
15,0.028,-22.500
15,0.033,-22.500
15,0.038,-22.500
15,0.042,-22.500
15,0.047,-22.500
15,0.052,-22.500
15,0.057,-22.500
15,0.061,-22.500
15,0.066,-22.500
15,0.071,-22.500
15,0.075,-22.500
15,0.080,-22.500
15,0.085,-22.500
15,0.090,-22.500
15,0.094,-22.500
15,0.099,-22.500
15,0.104,-22.500
15,0.108,-22.500
15,0.113,-22.500
15,0.118,-22.500
15,0.123,-22.500
15,0.127,-22.500
15,0.132,-22.500
15,0.137,-22.500
15,0.141,-22.500
15,0.146,-22.500
15,0.151,-22.500
15,0.156,-22.500
15,0.160,-22.500
15,0.165,-22.500
15,0.170,-22.500
15,0.174,-22.500
15,0.179,-22.500
15,0.184,-22.500
15,0.189,-22.500
15,0.193,-22.500
15,0.198,-22.500
15,0.203,-22.500
15,0.207,-22.500
15,0.212,-22.500
15,0.217,-22.500
15,0.222,-22.500
15,0.226,-22.500
15,0.231,-22.500
15,0.236,-22.500
15,0.240,-22.500
15,0.245,-22.500
15,0.250,-22.500
15,0.255,-22.500
15,0.259,-22.500
15,0.264,-22.500
15,0.269,-22.500
15,0.273,-22.500
15,0.278,-22.500
15,0.283,-22.500
15,0.287,-22.500
15,0.292,-22.500
15,0.297,-22.500
15,0.302,-22.500
15,0.306,-22.500
15,0.311,-22.500
15,0.316,-22.500
15,0.320,-22.500
15,0.325,-22.500
15,0.330,-22.500
15,0.334,-22.500
15,0.339,-22.500
15,0.344,-22.500
15,0.348,-22.500
15,0.353,-22.500
15,0.358,-22.500
15,0.362,-22.500
15,0.367,-22.500
15,0.372,-22.500
15,0.376,-22.500
15,0.381,-22.500
15,0.386,-22.500
15,0.391,-22.500
15,0.395,-22.500
15,0.400,-22.500
15,0.405,-22.500
15,0.409,-22.500
15,0.414,-22.500
15,0.419,-22.500
15,0.423,-22.500
15,0.428,-22.500
15,0.433,-22.500
15,0.437,-22.500
15,0.442,-22.500
15,0.447,-22.500
15,0.451,-22.500
15,0.456,-22.500
15,0.461,-22.500
15,0.466,-22.500
15,0.470,-22.500
15,0.475,-22.500
15,0.480,-22.500
15,0.484,-22.500
15,0.489,-22.500
15,0.493,-22.500
15,0.498,-22.500
15,0.503,-22.500
15,0.507,-22.500
15,0.512,-22.500
15,0.517,-22.500
15,0.521,-22.500
15,0.526,-22.500
15,0.530,-22.500
15,0.535,-22.500
15,0.540,-22.500
15,0.544,-22.500
15,0.549,-22.500
15,0.553,-22.500
15,0.558,-22.500
15,0.563,-22.500
15,0.567,-22.500
15,0.572,-22.500
15,0.577,-22.500
15,0.581,-22.500
15,0.586,-22.500
15,0.590,-22.500
15,0.595,-22.500
15,0.600,-22.500
15,0.604,-22.500
15,0.609,-22.500
15,0.614,-22.500
15,0.618,-22.500
15,0.623,-22.500
15,0.627,-22.500
15,0.632,-22.500
15,0.637,-22.500
15,0.641,-22.500
15,0.646,-22.500
15,0.651,-22.500
15,0.655,-22.500
15,0.660,-22.500
15,0.665,-22.500
15,0.669,-22.500
15,0.674,-22.500
15,0.679,-22.500
15,0.684,-22.500
15,0.688,-22.500
15,0.693,-22.500
15,0.698,-22.500
15,0.702,-22.500
15,0.707,-22.500
15,0.712,-22.500
15,0.716,-22.500
15,0.721,-22.500
15,0.726,-22.500
15,0.730,-22.500
15,0.735,-22.500
15,0.740,-22.500
15,0.744,-22.500
15,0.749,-22.500
15,0.754,-22.500
15,0.759,-22.500
15,0.763,-22.500
15,0.768,-22.500
15,0.773,-22.500
15,0.777,-22.500
15,0.782,-22.500
15,0.787,-22.500
15,0.791,-22.500
15,0.796,-22.500
15,0.801,-22.500
15,0.805,-22.500
15,0.810,-22.500
15,0.815,-22.500
15,0.819,-22.500
15,0.824,-22.500
15,0.829,-22.500
15,0.834,-22.500
15,0.838,-22.500
15,0.843,-22.500
15,0.848,-22.500
15,0.852,-22.500
15,0.857,-22.500
15,0.861,-22.500
15,0.866,-22.500
15,0.871,-22.500
15,0.875,-22.500
15,0.880,-22.500
15,0.885,-22.500
15,0.889,-22.500
15,0.894,-22.500
15,0.898,-22.500
15,0.903,-22.500
15,0.908,-22.500
15,0.912,-22.500
15,0.917,-22.500
15,0.921,-22.500
15,0.926,-22.500
15,0.931,-22.500
15,0.935,-22.500
15,0.940,-22.500
15,0.945,-22.500
15,0.949,-22.500
15,0.954,-22.500
15,0.958,-22.500
15,0.963,-22.500
15,0.968,-22.500
15,0.972,-22.500
15,0.977,-22.500
15,0.982,-22.500
15,0.986,-22.500
15,0.991,-22.500
15,0.995,-22.500
16,0.000,-17.000
16,0.005,-17.000
16,0.009,-17.000
16,0.014,-17.000
16,0.019,-17.000
16,0.024,-17.000
16,0.028,-17.000
16,0.033,-17.000
16,0.038,-17.000
16,0.042,-17.000
16,0.047,-17.000
16,0.052,-17.000
16,0.057,-17.000
16,0.061,-17.000
16,0.066,-17.000
16,0.071,-17.000
16,0.075,-17.000
16,0.080,-17.000
16,0.085,-17.000
16,0.090,-17.000
16,0.094,-17.000
16,0.099,-17.000
16,0.104,-17.000
16,0.108,-17.000
16,0.113,-17.000
16,0.118,-17.000
16,0.123,-17.000
16,0.127,-17.000
16,0.132,-17.000
16,0.137,-17.000
16,0.141,-17.000
16,0.146,-17.000
16,0.151,-17.000
16,0.156,-17.000
16,0.160,-17.000
16,0.165,-17.000
16,0.170,-17.000
16,0.174,-17.000
16,0.179,-17.000
16,0.184,-17.000
16,0.189,-17.000
16,0.193,-17.000
16,0.198,-17.000
16,0.203,-17.000
16,0.207,-17.000
16,0.212,-17.000
16,0.217,-17.000
16,0.222,-17.000
16,0.226,-17.000
16,0.231,-17.000
16,0.236,-17.000
16,0.240,-17.000
16,0.245,-17.000
16,0.250,-17.000
16,0.255,-17.000
16,0.259,-17.000
16,0.264,-17.000
16,0.269,-17.000
16,0.273,-17.000
16,0.278,-17.000
16,0.283,-17.000
16,0.287,-17.000
16,0.292,-17.000
16,0.297,-17.000
16,0.302,-17.000
16,0.306,-17.000
16,0.311,-17.000
16,0.316,-17.000
16,0.320,-17.000
16,0.325,-17.000
16,0.330,-17.000
16,0.334,-17.000
16,0.339,-17.000
16,0.344,-17.001
16,0.348,-17.001
16,0.353,-17.001
16,0.358,-17.001
16,0.362,-17.001
16,0.367,-17.001
16,0.372,-17.002
16,0.376,-17.002
16,0.381,-17.002
16,0.386,-17.002
16,0.391,-17.002
16,0.395,-17.003
16,0.400,-17.003
16,0.405,-17.003
16,0.409,-17.003
16,0.414,-17.003
16,0.419,-17.004
16,0.423,-17.004
16,0.428,-17.004
16,0.433,-17.004
16,0.437,-17.004
16,0.442,-17.004
16,0.447,-17.004
16,0.451,-17.005
16,0.456,-17.005
16,0.461,-17.005
16,0.466,-17.005
16,0.470,-17.005
16,0.475,-17.005
16,0.480,-17.005
16,0.484,-17.005
16,0.489,-17.005
16,0.493,-17.005
16,0.498,-17.004
16,0.503,-17.004
16,0.507,-17.004
16,0.512,-17.004
16,0.517,-17.004
16,0.521,-17.003
16,0.526,-17.003
16,0.530,-17.003
16,0.535,-17.003
16,0.540,-17.002
16,0.544,-17.002
16,0.549,-17.002
16,0.553,-17.002
16,0.558,-17.002
16,0.563,-17.001
16,0.567,-17.001
16,0.572,-17.001
16,0.577,-17.001
16,0.581,-17.001
16,0.586,-17.001
16,0.590,-17.001
16,0.595,-17.001
16,0.600,-17.001
16,0.604,-17.001
16,0.609,-17.000
16,0.614,-17.000
16,0.618,-17.000
16,0.623,-17.000
16,0.627,-17.000
16,0.632,-17.000
16,0.637,-17.000
16,0.641,-17.000
16,0.646,-17.000
16,0.651,-17.000
16,0.655,-17.000
16,0.660,-17.000
16,0.665,-17.000
16,0.669,-17.000
16,0.674,-17.000
16,0.679,-17.000
16,0.684,-17.000
16,0.688,-17.000
16,0.693,-17.000
16,0.698,-17.000
16,0.702,-17.000
16,0.707,-17.000
16,0.712,-17.000
16,0.716,-17.000
16,0.721,-17.000
16,0.726,-17.000
16,0.730,-17.000
16,0.735,-17.000
16,0.740,-17.000
16,0.744,-17.000
16,0.749,-17.000
16,0.754,-17.000
16,0.759,-17.000
16,0.763,-17.000
16,0.768,-17.000
16,0.773,-17.000
16,0.777,-17.000
16,0.782,-17.000
16,0.787,-17.000
16,0.791,-17.000
16,0.796,-17.000
16,0.801,-17.000
16,0.805,-17.000
16,0.810,-17.000
16,0.815,-17.000
16,0.819,-17.000
16,0.824,-17.000
16,0.829,-17.000
16,0.834,-17.000
16,0.838,-17.000
16,0.843,-17.000
16,0.848,-17.000
16,0.852,-17.000
16,0.857,-17.000
16,0.861,-17.000
16,0.866,-17.000
16,0.871,-17.000
16,0.875,-17.000
16,0.880,-17.000
16,0.885,-17.000
16,0.889,-17.000
16,0.894,-17.000
16,0.898,-17.001
16,0.903,-17.001
16,0.908,-17.001
16,0.912,-17.001
16,0.917,-17.001
16,0.921,-17.002
16,0.926,-17.002
16,0.931,-17.003
16,0.935,-17.003
16,0.940,-17.003
16,0.945,-17.003
16,0.949,-17.004
16,0.954,-17.004
16,0.958,-17.004
16,0.963,-17.004
16,0.968,-17.004
16,0.972,-17.005
16,0.977,-17.005
16,0.982,-17.005
16,0.986,-17.005
16,0.991,-17.005
16,0.995,-17.005
17,0.000,-17.012
17,0.005,-17.012
17,0.009,-17.011
17,0.014,-17.011
17,0.019,-17.011
17,0.024,-17.011
17,0.028,-17.011
17,0.033,-17.011
17,0.038,-17.011
17,0.042,-17.011
17,0.047,-17.011
17,0.052,-17.011
17,0.057,-17.011
17,0.061,-17.011
17,0.066,-17.010
17,0.071,-17.010
17,0.075,-17.010
17,0.080,-17.010
17,0.085,-17.010
17,0.090,-17.010
17,0.094,-17.009
17,0.099,-17.009
17,0.104,-17.009
17,0.108,-17.009
17,0.113,-17.009
17,0.118,-17.008
17,0.123,-17.008
17,0.127,-17.008
17,0.132,-17.008
17,0.137,-17.008
17,0.141,-17.007
17,0.146,-17.007
17,0.151,-17.007
17,0.156,-17.007
17,0.160,-17.006
17,0.165,-17.006
17,0.170,-17.006
17,0.174,-17.006
17,0.179,-17.006
17,0.184,-17.005
17,0.189,-17.005
17,0.193,-17.005
17,0.198,-17.005
17,0.203,-17.005
17,0.207,-17.005
17,0.212,-17.004
17,0.217,-17.004
17,0.222,-17.004
17,0.226,-17.004
17,0.231,-17.004
17,0.236,-17.004
17,0.240,-17.004
17,0.245,-17.004
17,0.250,-17.004
17,0.255,-17.004
17,0.259,-17.004
17,0.264,-17.004
17,0.269,-17.004
17,0.273,-17.004
17,0.278,-17.004
17,0.283,-17.004
17,0.287,-17.004
17,0.292,-17.004
17,0.297,-17.004
17,0.302,-17.004
17,0.306,-17.004
17,0.311,-17.005
17,0.316,-17.005
17,0.320,-17.005
17,0.325,-17.005
17,0.330,-17.005
17,0.334,-17.005
17,0.339,-17.006
17,0.344,-17.006
17,0.348,-17.006
17,0.353,-17.006
17,0.358,-17.006
17,0.362,-17.006
17,0.367,-17.006
17,0.372,-17.006
17,0.376,-17.006
17,0.381,-17.006
17,0.386,-17.006
17,0.391,-17.006
17,0.395,-17.006
17,0.400,-17.007
17,0.405,-17.007
17,0.409,-17.007
17,0.414,-17.007
17,0.419,-17.007
17,0.423,-17.007
17,0.428,-17.007
17,0.433,-17.007
17,0.437,-17.007
17,0.442,-17.007
17,0.447,-17.007
17,0.451,-17.007
17,0.456,-17.007
17,0.461,-17.007
17,0.466,-17.007
17,0.470,-17.007
17,0.475,-17.007
17,0.480,-17.007
17,0.484,-17.007
17,0.489,-17.007
17,0.493,-17.007
17,0.498,-17.007
17,0.503,-17.007
17,0.507,-17.007
17,0.512,-17.007
17,0.517,-17.007
17,0.521,-17.007
17,0.526,-17.007
17,0.530,-17.007
17,0.535,-17.007
17,0.540,-17.007
17,0.544,-17.007
17,0.549,-17.006
17,0.553,-17.006
17,0.558,-17.006
17,0.563,-17.006
17,0.567,-17.006
17,0.572,-17.005
17,0.577,-17.005
17,0.581,-17.005
17,0.586,-17.005
17,0.590,-17.004
17,0.595,-17.004
17,0.600,-17.004
17,0.604,-17.004
17,0.609,-17.004
17,0.614,-17.003
17,0.618,-17.003
17,0.623,-17.003
17,0.627,-17.003
17,0.632,-17.003
17,0.637,-17.003
17,0.641,-17.003
17,0.646,-17.003
17,0.651,-17.003
17,0.655,-17.003
17,0.660,-17.004
17,0.665,-17.004
17,0.669,-17.004
17,0.674,-17.004
17,0.679,-17.004
17,0.684,-17.004
17,0.688,-17.004
17,0.693,-17.005
17,0.698,-17.005
17,0.702,-17.005
17,0.707,-17.005
17,0.712,-17.006
17,0.716,-17.006
17,0.721,-17.006
17,0.726,-17.006
17,0.730,-17.007
17,0.735,-17.007
17,0.740,-17.007
17,0.744,-17.008
17,0.749,-17.008
17,0.754,-17.008
17,0.759,-17.008
17,0.763,-17.009
17,0.768,-17.009
17,0.773,-17.009
17,0.777,-17.010
17,0.782,-17.010
17,0.787,-17.010
17,0.791,-17.010
17,0.796,-17.010
17,0.801,-17.011
17,0.805,-17.011
17,0.810,-17.011
17,0.815,-17.011
17,0.819,-17.011
17,0.824,-17.011
17,0.829,-17.011
17,0.834,-17.011
17,0.838,-17.011
17,0.843,-17.011
17,0.848,-17.012
17,0.852,-17.012
17,0.857,-17.012
17,0.861,-17.012
17,0.866,-17.012
17,0.871,-17.012
17,0.875,-17.011
17,0.880,-17.011
17,0.885,-17.011
17,0.889,-17.011
17,0.894,-17.011
17,0.898,-17.011
17,0.903,-17.011
17,0.908,-17.011
17,0.912,-17.010
17,0.917,-17.010
17,0.921,-17.010
17,0.926,-17.009
17,0.931,-17.009
17,0.935,-17.009
17,0.940,-17.009
17,0.945,-17.008
17,0.949,-17.008
17,0.954,-17.008
17,0.958,-17.008
17,0.963,-17.007
17,0.968,-17.007
17,0.972,-17.007
17,0.977,-17.007
17,0.982,-17.007
17,0.986,-17.007
17,0.991,-17.007
17,0.995,-17.007
18,0.000,-16.900
18,0.005,-16.900
18,0.009,-16.900
18,0.014,-16.900
18,0.019,-16.900
18,0.024,-16.900
18,0.028,-16.900
18,0.033,-16.900
18,0.038,-16.900
18,0.042,-16.900
18,0.047,-16.900
18,0.052,-16.900
18,0.057,-16.900
18,0.061,-16.900
18,0.066,-16.900
18,0.071,-16.900
18,0.075,-16.900
18,0.080,-16.900
18,0.085,-16.900
18,0.090,-16.900
18,0.094,-16.900
18,0.099,-16.900
18,0.104,-16.900
18,0.108,-16.900
18,0.113,-16.900
18,0.118,-16.900
18,0.123,-16.900
18,0.127,-16.900
18,0.132,-16.900
18,0.137,-16.900
18,0.141,-16.900
18,0.146,-16.900
18,0.151,-16.900
18,0.156,-16.900
18,0.160,-16.900
18,0.165,-16.900
18,0.170,-16.900
18,0.174,-16.900
18,0.179,-16.900
18,0.184,-16.900
18,0.189,-16.900
18,0.193,-16.900
18,0.198,-16.900
18,0.203,-16.900
18,0.207,-16.900
18,0.212,-16.900
18,0.217,-16.900
18,0.222,-16.900
18,0.226,-16.900
18,0.231,-16.900
18,0.236,-16.900
18,0.240,-16.900
18,0.245,-16.900
18,0.250,-16.900
18,0.255,-16.900
18,0.259,-16.900
18,0.264,-16.900
18,0.269,-16.900
18,0.273,-16.900
18,0.278,-16.900
18,0.283,-16.900
18,0.287,-16.900
18,0.292,-16.900
18,0.297,-16.900
18,0.302,-16.900
18,0.306,-16.900
18,0.311,-16.900
18,0.316,-16.900
18,0.320,-16.900
18,0.325,-16.900
18,0.330,-16.900
18,0.334,-16.900
18,0.339,-16.900
18,0.344,-16.900
18,0.348,-16.900
18,0.353,-16.900
18,0.358,-16.900
18,0.362,-16.900
18,0.367,-16.900
18,0.372,-16.900
18,0.376,-16.900
18,0.381,-16.900
18,0.386,-16.900
18,0.391,-16.900
18,0.395,-16.900
18,0.400,-16.900
18,0.405,-16.900
18,0.409,-16.900
18,0.414,-16.900
18,0.419,-16.900
18,0.423,-16.900
18,0.428,-16.900
18,0.433,-16.900
18,0.437,-16.900
18,0.442,-16.900
18,0.447,-16.900
18,0.451,-16.900
18,0.456,-16.900
18,0.461,-16.900
18,0.466,-16.900
18,0.470,-16.900
18,0.475,-16.900
18,0.480,-16.900
18,0.484,-16.900
18,0.489,-16.900
18,0.493,-16.900
18,0.498,-16.900
18,0.503,-16.900
18,0.507,-16.900
18,0.512,-16.900
18,0.517,-16.900
18,0.521,-16.900
18,0.526,-16.900
18,0.530,-16.900
18,0.535,-16.900
18,0.540,-16.900
18,0.544,-16.900
18,0.549,-16.900
18,0.553,-16.900
18,0.558,-16.900
18,0.563,-16.900
18,0.567,-16.900
18,0.572,-16.900
18,0.577,-16.900
18,0.581,-16.900
18,0.586,-16.900
18,0.590,-16.900
18,0.595,-16.900
18,0.600,-16.900
18,0.604,-16.900
18,0.609,-16.900
18,0.614,-16.900
18,0.618,-16.900
18,0.623,-16.900
18,0.627,-16.900
18,0.632,-16.900
18,0.637,-16.900
18,0.641,-16.900
18,0.646,-16.900
18,0.651,-16.900
18,0.655,-16.900
18,0.660,-16.900
18,0.665,-16.900
18,0.669,-16.900
18,0.674,-16.900
18,0.679,-16.900
18,0.684,-16.900
18,0.688,-16.900
18,0.693,-16.900
18,0.698,-16.900
18,0.702,-16.900
18,0.707,-16.900
18,0.712,-16.900
18,0.716,-16.900
18,0.721,-16.900
18,0.726,-16.900
18,0.730,-16.900
18,0.735,-16.900
18,0.740,-16.900
18,0.744,-16.900
18,0.749,-16.900
18,0.754,-16.900
18,0.759,-16.900
18,0.763,-16.900
18,0.768,-16.900
18,0.773,-16.900
18,0.777,-16.900
18,0.782,-16.900
18,0.787,-16.900
18,0.791,-16.900
18,0.796,-16.900
18,0.801,-16.900
18,0.805,-16.900
18,0.810,-16.900
18,0.815,-16.900
18,0.819,-16.900
18,0.824,-16.900
18,0.829,-16.900
18,0.834,-16.900
18,0.838,-16.900
18,0.843,-16.900
18,0.848,-16.900
18,0.852,-16.900
18,0.857,-16.900
18,0.861,-16.900
18,0.866,-16.900
18,0.871,-16.900
18,0.875,-16.900
18,0.880,-16.900
18,0.885,-16.900
18,0.889,-16.900
18,0.894,-16.900
18,0.898,-16.900
18,0.903,-16.900
18,0.908,-16.900
18,0.912,-16.900
18,0.917,-16.900
18,0.921,-16.900
18,0.926,-16.900
18,0.931,-16.900
18,0.935,-16.900
18,0.940,-16.900
18,0.945,-16.900
18,0.949,-16.900
18,0.954,-16.900
18,0.958,-16.900
18,0.963,-16.900
18,0.968,-16.900
18,0.972,-16.900
18,0.977,-16.900
18,0.982,-16.900
18,0.986,-16.900
18,0.991,-16.900
18,0.995,-16.900
19,0.000,-16.900
19,0.005,-16.900
19,0.009,-16.900
19,0.014,-16.900
19,0.019,-16.900
19,0.024,-16.900
19,0.028,-16.900
19,0.033,-16.900
19,0.038,-16.900
19,0.042,-16.900
19,0.047,-16.900
19,0.052,-16.900
19,0.057,-16.900
19,0.061,-16.900
19,0.066,-16.900
19,0.071,-16.900
19,0.075,-16.900
19,0.080,-16.900
19,0.085,-16.900
19,0.090,-16.900
19,0.094,-16.900
19,0.099,-16.900
19,0.104,-16.900
19,0.108,-16.900
19,0.113,-16.900
19,0.118,-16.900
19,0.123,-16.900
19,0.127,-16.900
19,0.132,-16.900
19,0.137,-16.900
19,0.141,-16.900
19,0.146,-16.900
19,0.151,-16.900
19,0.156,-16.900
19,0.160,-16.900
19,0.165,-16.900
19,0.170,-16.900
19,0.174,-16.900
19,0.179,-16.900
19,0.184,-16.900
19,0.189,-16.900
19,0.193,-16.900
19,0.198,-16.900
19,0.203,-16.900
19,0.207,-16.900
19,0.212,-16.900
19,0.217,-16.900
19,0.222,-16.900
19,0.226,-16.900
19,0.231,-16.900
19,0.236,-16.900
19,0.240,-16.900
19,0.245,-16.900
19,0.250,-16.900
19,0.255,-16.900
19,0.259,-16.900
19,0.264,-16.900
19,0.269,-16.900
19,0.273,-16.900
19,0.278,-16.900
19,0.283,-16.900
19,0.287,-16.900
19,0.292,-16.900
19,0.297,-16.900
19,0.302,-16.900
19,0.306,-16.900
19,0.311,-16.900
19,0.316,-16.900
19,0.320,-16.900
19,0.325,-16.900
19,0.330,-16.900
19,0.334,-16.900
19,0.339,-16.900
19,0.344,-16.900
19,0.348,-16.900
19,0.353,-16.900
19,0.358,-16.900
19,0.362,-16.900
19,0.367,-16.900
19,0.372,-16.900
19,0.376,-16.900
19,0.381,-16.900
19,0.386,-16.900
19,0.391,-16.900
19,0.395,-16.900
19,0.400,-16.900
19,0.405,-16.900
19,0.409,-16.900
19,0.414,-16.900
19,0.419,-16.900
19,0.423,-16.900
19,0.428,-16.900
19,0.433,-16.900
19,0.437,-16.900
19,0.442,-16.900
19,0.447,-16.900
19,0.451,-16.900
19,0.456,-16.900
19,0.461,-16.900
19,0.466,-16.900
19,0.470,-16.900
19,0.475,-16.900
19,0.480,-16.900
19,0.484,-16.900
19,0.489,-16.900
19,0.493,-16.900
19,0.498,-16.900
19,0.503,-16.900
19,0.507,-16.900
19,0.512,-16.900
19,0.517,-16.900
19,0.521,-16.900
19,0.526,-16.900
19,0.530,-16.900
19,0.535,-16.900
19,0.540,-16.900
19,0.544,-16.900
19,0.549,-16.900
19,0.553,-16.900
19,0.558,-16.900
19,0.563,-16.900
19,0.567,-16.900
19,0.572,-16.900
19,0.577,-16.900
19,0.581,-16.900
19,0.586,-16.900
19,0.590,-16.900
19,0.595,-16.900
19,0.600,-16.900
19,0.604,-16.900
19,0.609,-16.900
19,0.614,-16.900
19,0.618,-16.900
19,0.623,-16.900
19,0.627,-16.900
19,0.632,-16.900
19,0.637,-16.900
19,0.641,-16.900
19,0.646,-16.900
19,0.651,-16.900
19,0.655,-16.900
19,0.660,-16.900
19,0.665,-16.900
19,0.669,-16.900
19,0.674,-16.900
19,0.679,-16.900
19,0.684,-16.900
19,0.688,-16.900
19,0.693,-16.900
19,0.698,-16.900
19,0.702,-16.900
19,0.707,-16.900
19,0.712,-16.900
19,0.716,-16.900
19,0.721,-16.900
19,0.726,-16.900
19,0.730,-16.900
19,0.735,-16.900
19,0.740,-16.900
19,0.744,-16.900
19,0.749,-16.900
19,0.754,-16.900
19,0.759,-16.900
19,0.763,-16.900
19,0.768,-16.900
19,0.773,-16.900
19,0.777,-16.900
19,0.782,-16.900
19,0.787,-16.900
19,0.791,-16.900
19,0.796,-16.900
19,0.801,-16.900
19,0.805,-16.900
19,0.810,-16.900
19,0.815,-16.900
19,0.819,-16.900
19,0.824,-16.900
19,0.829,-16.900
19,0.834,-16.900
19,0.838,-16.900
19,0.843,-16.900
19,0.848,-16.900
19,0.852,-16.900
19,0.857,-16.900
19,0.861,-16.900
19,0.866,-16.900
19,0.871,-16.900
19,0.875,-16.900
19,0.880,-16.900
19,0.885,-16.900
19,0.889,-16.900
19,0.894,-16.900
19,0.898,-16.900
19,0.903,-16.900
19,0.908,-16.900
19,0.912,-16.900
19,0.917,-16.900
19,0.921,-16.900
19,0.926,-16.900
19,0.931,-16.900
19,0.935,-16.900
19,0.940,-16.900
19,0.945,-16.900
19,0.949,-16.900
19,0.954,-16.900
19,0.958,-16.900
19,0.963,-16.900
19,0.968,-16.900
19,0.972,-16.900
19,0.977,-16.900
19,0.982,-16.900
19,0.986,-16.900
19,0.991,-16.900
19,0.995,-16.900
20,0.000,-16.900
20,0.005,-16.900
20,0.009,-16.900
20,0.014,-16.900
20,0.019,-16.900
20,0.024,-16.900
20,0.028,-16.900
20,0.033,-16.900
20,0.038,-16.900
20,0.042,-16.900
20,0.047,-16.900
20,0.052,-16.900
20,0.057,-16.900
20,0.061,-16.900
20,0.066,-16.900
20,0.071,-16.900
20,0.075,-16.900
20,0.080,-16.900
20,0.085,-16.900
20,0.090,-16.900
20,0.094,-16.900
20,0.099,-16.900
20,0.104,-16.900
20,0.108,-16.900
20,0.113,-16.900
20,0.118,-16.900
20,0.123,-16.900
20,0.127,-16.900
20,0.132,-16.900
20,0.137,-16.900
20,0.141,-16.900
20,0.146,-16.900
20,0.151,-16.900
20,0.156,-16.900
20,0.160,-16.900
20,0.165,-16.900
20,0.170,-16.900
20,0.174,-16.900
20,0.179,-16.900
20,0.184,-16.900
20,0.189,-16.900
20,0.193,-16.900
20,0.198,-16.900
20,0.203,-16.900
20,0.207,-16.900
20,0.212,-16.900
20,0.217,-16.900
20,0.222,-16.900
20,0.226,-16.900
20,0.231,-16.900
20,0.236,-16.900
20,0.240,-16.900
20,0.245,-16.900
20,0.250,-16.900
20,0.255,-16.900
20,0.259,-16.900
20,0.264,-16.900
20,0.269,-16.900
20,0.273,-16.900
20,0.278,-16.900
20,0.283,-16.900
20,0.287,-16.900
20,0.292,-16.900
20,0.297,-16.900
20,0.302,-16.900
20,0.306,-16.900
20,0.311,-16.900
20,0.316,-16.900
20,0.320,-16.900
20,0.325,-16.900
20,0.330,-16.900
20,0.334,-16.900
20,0.339,-16.900
20,0.344,-16.900
20,0.348,-16.900
20,0.353,-16.900
20,0.358,-16.900
20,0.362,-16.900
20,0.367,-16.900
20,0.372,-16.900
20,0.376,-16.900
20,0.381,-16.900
20,0.386,-16.900
20,0.391,-16.900
20,0.395,-16.900
20,0.400,-16.900
20,0.405,-16.900
20,0.409,-16.900
20,0.414,-16.900
20,0.419,-16.900
20,0.423,-16.900
20,0.428,-16.900
20,0.433,-16.900
20,0.437,-16.900
20,0.442,-16.900
20,0.447,-16.900
20,0.451,-16.900
20,0.456,-16.900
20,0.461,-16.900
20,0.466,-16.900
20,0.470,-16.900
20,0.475,-16.900
20,0.480,-16.900
20,0.484,-16.900
20,0.489,-16.900
20,0.493,-16.900
20,0.498,-16.900
20,0.503,-16.900
20,0.507,-16.900
20,0.512,-16.900
20,0.517,-16.900
20,0.521,-16.900
20,0.526,-16.900
