jband,k,e
15,0.071,-23.30
15,0.075,-23.30
15,0.080,-23.30
15,0.085,-23.30
15,0.090,-23.30
15,0.094,-23.30
15,0.099,-23.30
15,0.104,-23.30
15,0.108,-23.30
15,0.113,-23.30
15,0.118,-23.30
15,0.123,-23.30
15,0.127,-23.30
15,0.132,-23.30
15,0.137,-23.30
15,0.141,-23.30
15,0.146,-23.30
15,0.151,-23.30
15,0.156,-23.30
15,0.160,-23.30
15,0.165,-23.30
15,0.170,-23.30
15,0.174,-23.30
15,0.179,-23.30
15,0.184,-23.30
15,0.189,-23.30
15,0.193,-23.30
15,0.198,-23.30
15,0.203,-23.30
15,0.207,-23.30
15,0.212,-23.30
15,0.217,-23.30
15,0.222,-23.30
15,0.226,-23.30
15,0.231,-23.30
15,0.236,-23.30
15,0.240,-23.30
15,0.245,-23.30
15,0.250,-23.30
15,0.255,-23.30
15,0.259,-23.30
15,0.264,-23.30
15,0.269,-23.30
15,0.273,-23.30
15,0.278,-23.30
15,0.283,-23.30
15,0.287,-23.30
15,0.292,-23.30
15,0.297,-23.30
15,0.302,-23.30
15,0.306,-23.30
15,0.311,-23.30
15,0.316,-23.30
15,0.320,-23.30
15,0.325,-23.30
15,0.330,-23.30
15,0.334,-23.30
15,0.339,-23.30
15,0.344,-23.30
15,0.348,-23.30
15,0.353,-23.30
15,0.358,-23.30
15,0.362,-23.30
15,0.367,-23.30
15,0.372,-23.30
15,0.376,-23.30
15,0.381,-23.30
15,0.386,-23.30
15,0.391,-23.30
15,0.395,-23.30
15,0.400,-23.30
15,0.405,-23.30
15,0.409,-23.30
15,0.414,-23.30
15,0.419,-23.30
15,0.423,-23.30
15,0.428,-23.30
15,0.433,-23.30
15,0.437,-23.30
15,0.442,-23.30
15,0.447,-23.30
15,0.451,-23.30
15,0.456,-23.30
15,0.461,-23.30
15,0.466,-23.30
15,0.470,-23.30
15,0.475,-23.30
15,0.480,-23.30
15,0.484,-23.30
15,0.489,-23.30
15,0.493,-23.30
15,0.498,-23.30
15,0.503,-23.30
15,0.507,-23.30
15,0.512,-23.30
15,0.517,-23.30
15,0.521,-23.30
15,0.526,-23.30
15,0.530,-23.30
15,0.535,-23.30
15,0.540,-23.30
15,0.544,-23.30
15,0.549,-23.30
15,0.553,-23.30
15,0.558,-23.30
15,0.563,-23.30
15,0.567,-23.30
15,0.572,-23.30
15,0.577,-23.30
15,0.581,-23.30
15,0.586,-23.30
15,0.590,-23.30
15,0.595,-23.30
15,0.600,-23.30
15,0.604,-23.30
15,0.609,-23.30
15,0.614,-23.30
15,0.618,-23.30
15,0.623,-23.30
15,0.627,-23.30
15,0.632,-23.30
15,0.637,-23.30
15,0.641,-23.30
15,0.646,-23.30
15,0.651,-23.30
15,0.655,-23.30
15,0.660,-23.30
15,0.665,-23.30
15,0.669,-23.30
15,0.674,-23.30
15,0.679,-23.30
15,0.684,-23.30
15,0.688,-23.30
15,0.693,-23.30
15,0.698,-23.30
15,0.702,-23.30
15,0.707,-23.30
15,0.712,-23.30
15,0.716,-23.30
15,0.721,-23.30
15,0.726,-23.30
15,0.730,-23.30
15,0.735,-23.30
15,0.740,-23.30
15,0.744,-23.30
15,0.749,-23.30
15,0.754,-23.30
15,0.759,-23.30
15,0.763,-23.30
15,0.768,-23.30
15,0.773,-23.30
15,0.777,-23.30
15,0.782,-23.30
15,0.787,-23.30
15,0.791,-23.30
15,0.796,-23.30
15,0.801,-23.30
15,0.805,-23.30
15,0.810,-23.30
15,0.815,-23.30
15,0.819,-23.30
15,0.824,-23.30
15,0.829,-23.30
15,0.834,-23.30
15,0.838,-23.30
15,0.843,-23.30
15,0.848,-23.30
15,0.852,-23.30
15,0.857,-23.30
15,0.861,-23.30
15,0.866,-23.30
15,0.871,-23.30
15,0.875,-23.30
15,0.880,-23.30
15,0.885,-23.30
15,0.889,-23.30
15,0.894,-23.30
15,0.898,-23.30
15,0.903,-23.30
15,0.908,-23.30
15,0.912,-23.30
15,0.917,-23.30
15,0.921,-23.30
15,0.926,-23.30
15,0.931,-23.30
15,0.935,-23.30
15,0.940,-23.30
15,0.945,-23.30
15,0.949,-23.30
15,0.954,-23.30
15,0.958,-23.30
15,0.963,-23.30
15,0.968,-23.30
15,0.972,-23.30
15,0.977,-23.30
15,0.982,-23.30
15,0.986,-23.30
15,0.991,-23.30
15,0.995,-23.30
16,0.000,-17.40
16,0.005,-17.40
16,0.009,-17.40
16,0.014,-17.40
16,0.019,-17.40
16,0.024,-17.40
16,0.028,-17.40
16,0.033,-17.40
16,0.038,-17.40
16,0.042,-17.40
16,0.047,-17.40
16,0.052,-17.40
16,0.057,-17.40
16,0.061,-17.40
16,0.066,-17.40
16,0.071,-17.40
16,0.075,-17.40
16,0.080,-17.40
16,0.085,-17.40
16,0.090,-17.40
16,0.094,-17.40
16,0.099,-17.40
16,0.104,-17.40
16,0.108,-17.40
16,0.113,-17.40
16,0.118,-17.40
16,0.123,-17.40
16,0.127,-17.40
16,0.132,-17.40
16,0.137,-17.40
16,0.141,-17.40
16,0.146,-17.30
16,0.151,-17.30
16,0.156,-17.30
16,0.160,-17.30
16,0.165,-17.30
16,0.170,-17.30
16,0.174,-17.30
16,0.179,-17.30
16,0.184,-17.30
16,0.189,-17.30
16,0.193,-17.30
16,0.198,-17.30
16,0.203,-17.30
16,0.207,-17.30
16,0.212,-17.30
16,0.217,-17.30
16,0.222,-17.30
16,0.226,-17.30
16,0.231,-17.30
16,0.236,-17.30
16,0.240,-17.30
16,0.245,-17.30
16,0.250,-17.30
16,0.255,-17.30
16,0.259,-17.30
16,0.264,-17.30
16,0.269,-17.30
16,0.273,-17.30
16,0.278,-17.30
16,0.283,-17.30
16,0.287,-17.30
16,0.292,-17.30
16,0.297,-17.30
16,0.302,-17.30
16,0.306,-17.30
16,0.311,-17.30
16,0.316,-17.30
16,0.320,-17.30
16,0.325,-17.30
16,0.330,-17.31
16,0.334,-17.31
16,0.339,-17.31
16,0.344,-17.32
16,0.348,-17.32
16,0.353,-17.32
16,0.358,-17.33
16,0.362,-17.33
16,0.367,-17.33
16,0.372,-17.34
16,0.376,-17.34
16,0.381,-17.34
16,0.386,-17.45
16,0.391,-17.45
16,0.395,-17.45
16,0.400,-17.46
16,0.405,-17.46
16,0.409,-17.46
16,0.414,-17.47
16,0.419,-17.47
16,0.423,-17.47
16,0.428,-17.47
16,0.433,-17.48
16,0.437,-17.48
16,0.442,-17.48
16,0.447,-17.48
16,0.451,-17.48
16,0.456,-17.48
16,0.461,-17.48
16,0.466,-17.48
16,0.470,-17.48
16,0.475,-17.48
16,0.480,-17.48
16,0.484,-17.48
16,0.489,-17.48
16,0.493,-17.48
16,0.498,-17.48
16,0.503,-17.48
16,0.507,-17.47
16,0.512,-17.47
16,0.517,-17.47
16,0.521,-17.46
16,0.526,-17.46
16,0.530,-17.45
16,0.535,-17.45
16,0.540,-17.44
16,0.544,-17.44
16,0.549,-17.43
16,0.553,-17.43
16,0.558,-17.43
16,0.563,-17.42
16,0.567,-17.42
16,0.572,-17.42
16,0.577,-17.42
16,0.581,-17.42
16,0.586,-17.41
16,0.590,-17.41
16,0.595,-17.41
16,0.600,-17.41
16,0.604,-17.41
16,0.609,-17.41
16,0.614,-17.41
16,0.618,-17.41
16,0.623,-17.41
16,0.627,-17.41
16,0.632,-17.41
16,0.637,-17.41
16,0.641,-17.41
16,0.646,-17.41
16,0.651,-17.41
16,0.655,-17.41
16,0.660,-17.41
16,0.665,-17.41
16,0.669,-17.41
16,0.674,-17.41
16,0.679,-17.41
16,0.684,-17.41
16,0.688,-17.41
16,0.693,-17.41
16,0.698,-17.41
16,0.702,-17.41
16,0.707,-17.41
16,0.712,-17.41
16,0.716,-17.41
16,0.721,-17.41
16,0.726,-17.41
16,0.730,-17.41
16,0.735,-17.41
16,0.740,-17.41
16,0.744,-17.41
16,0.749,-17.41
16,0.754,-17.41
16,0.759,-17.41
16,0.763,-17.41
16,0.768,-17.41
16,0.773,-17.41
16,0.777,-17.40
16,0.782,-17.40
16,0.787,-17.40
16,0.791,-17.40
16,0.796,-17.40
16,0.801,-17.40
16,0.805,-17.40
16,0.810,-17.40
16,0.815,-17.40
16,0.819,-17.40
16,0.824,-17.40
16,0.829,-17.40
16,0.834,-17.40
16,0.838,-17.40
16,0.843,-17.40
16,0.848,-17.40
16,0.852,-17.40
16,0.857,-17.40
16,0.861,-17.40
16,0.866,-17.40
16,0.871,-17.40
16,0.875,-17.40
16,0.880,-17.40
16,0.885,-17.40
16,0.889,-17.41
16,0.894,-17.41
16,0.898,-17.41
16,0.903,-17.42
16,0.908,-17.43
16,0.912,-17.43
16,0.917,-17.44
16,0.921,-17.44
16,0.926,-17.45
16,0.931,-17.46
16,0.935,-17.46
16,0.940,-17.47
16,0.945,-17.47
16,0.949,-17.47
16,0.954,-17.47
16,0.958,-17.48
16,0.963,-17.48
16,0.968,-17.48
16,0.972,-17.48
16,0.977,-17.48
16,0.982,-17.48
16,0.986,-17.48
16,0.991,-17.48
16,0.995,-17.48
17,0.000,-17.46
17,0.005,-17.46
17,0.009,-17.46
17,0.014,-17.46
17,0.019,-17.46
17,0.024,-17.46
17,0.028,-17.46
17,0.033,-17.46
17,0.038,-17.46
17,0.042,-17.46
17,0.047,-17.46
17,0.052,-17.45
17,0.057,-17.45
17,0.061,-17.45
17,0.066,-17.45
17,0.071,-17.45
17,0.075,-17.44
17,0.080,-17.44
17,0.085,-17.44
17,0.090,-17.44
17,0.094,-17.43
17,0.099,-17.43
17,0.104,-17.33
17,0.108,-17.33
17,0.113,-17.32
17,0.118,-17.32
17,0.123,-17.32
17,0.127,-17.31
17,0.132,-17.31
17,0.137,-17.31
17,0.141,-17.30
17,0.146,-17.30
17,0.151,-17.30
17,0.156,-17.39
17,0.160,-17.39
17,0.165,-17.39
17,0.170,-17.39
17,0.174,-17.38
17,0.179,-17.38
17,0.184,-17.38
17,0.189,-17.37
17,0.193,-17.37
17,0.198,-17.37
17,0.203,-17.37
17,0.207,-17.37
17,0.212,-17.36
17,0.217,-17.36
17,0.222,-17.36
17,0.226,-17.36
17,0.231,-17.36
17,0.236,-17.36
17,0.240,-17.35
17,0.245,-17.35
17,0.250,-17.35
17,0.255,-17.35
17,0.259,-17.35
17,0.264,-17.35
17,0.269,-17.35
17,0.273,-17.35
17,0.278,-17.35
17,0.283,-17.35
17,0.287,-17.36
17,0.292,-17.36
17,0.297,-17.36
17,0.302,-17.36
17,0.306,-17.36
17,0.311,-17.36
17,0.316,-17.37
17,0.320,-17.37
17,0.325,-17.37
17,0.330,-17.37
17,0.334,-17.37
17,0.339,-17.37
17,0.344,-17.37
17,0.348,-17.37
17,0.353,-17.37
17,0.358,-17.37
17,0.362,-17.37
17,0.367,-17.37
17,0.372,-17.38
17,0.376,-17.38
17,0.381,-17.38
17,0.386,-17.38
17,0.391,-17.38
17,0.395,-17.38
17,0.400,-17.38
17,0.405,-17.38
17,0.409,-17.38
17,0.414,-17.38
17,0.419,-17.38
17,0.423,-17.38
17,0.428,-17.38
17,0.433,-17.38
17,0.437,-17.38
17,0.442,-17.38
17,0.447,-17.38
17,0.451,-17.38
17,0.456,-17.38
17,0.461,-17.38
17,0.466,-17.38
17,0.470,-17.38
17,0.475,-17.38
17,0.480,-17.38
17,0.484,-17.38
17,0.489,-17.38
17,0.493,-17.38
17,0.498,-17.38
17,0.503,-17.39
17,0.507,-17.39
17,0.512,-17.39
17,0.517,-17.39
17,0.521,-17.39
17,0.526,-17.39
17,0.530,-17.39
17,0.535,-17.39
17,0.540,-17.39
17,0.544,-17.39
17,0.549,-17.38
17,0.553,-17.38
17,0.558,-17.38
17,0.563,-17.38
17,0.567,-17.37
17,0.572,-17.37
17,0.577,-17.37
17,0.581,-17.37
17,0.586,-17.36
17,0.590,-17.36
17,0.595,-17.36
17,0.600,-17.35
17,0.604,-17.35
17,0.609,-17.35
17,0.614,-17.35
17,0.618,-17.35
17,0.623,-17.34
17,0.627,-17.34
17,0.632,-17.34
17,0.637,-17.34
17,0.641,-17.34
17,0.646,-17.34
17,0.651,-17.35
17,0.655,-17.35
17,0.660,-17.35
17,0.665,-17.35
17,0.669,-17.35
17,0.674,-17.35
17,0.679,-17.36
17,0.684,-17.36
17,0.688,-17.36
17,0.693,-17.36
17,0.698,-17.37
17,0.702,-17.37
17,0.707,-17.37
17,0.712,-17.38
17,0.716,-17.38
17,0.721,-17.38
17,0.726,-17.39
17,0.730,-17.39
17,0.735,-17.30
17,0.740,-17.30
17,0.744,-17.30
17,0.749,-17.31
17,0.754,-17.31
17,0.759,-17.32
17,0.763,-17.42
17,0.768,-17.42
17,0.773,-17.43
17,0.777,-17.43
17,0.782,-17.44
17,0.787,-17.44
17,0.791,-17.44
17,0.796,-17.45
17,0.801,-17.45
17,0.805,-17.45
17,0.810,-17.45
17,0.815,-17.46
17,0.819,-17.46
17,0.824,-17.46
17,0.829,-17.46
17,0.834,-17.46
17,0.838,-17.46
17,0.843,-17.46
17,0.848,-17.46
17,0.852,-17.46
17,0.857,-17.46
17,0.861,-17.46
17,0.866,-17.46
17,0.871,-17.46
17,0.875,-17.46
17,0.880,-17.46
17,0.885,-17.46
17,0.889,-17.46
17,0.894,-17.45
17,0.898,-17.45
17,0.903,-17.45
17,0.908,-17.44
17,0.912,-17.43
17,0.917,-17.43
17,0.921,-17.42
17,0.926,-17.41
17,0.931,-17.41
17,0.935,-17.41
17,0.940,-17.40
17,0.945,-17.30
17,0.949,-17.30
17,0.954,-17.39
17,0.958,-17.39
17,0.963,-17.39
17,0.968,-17.39
17,0.972,-17.39
17,0.977,-17.39
17,0.982,-17.38
17,0.986,-17.38
17,0.991,-17.38
17,0.995,-17.38
18,0.000,-17.20
18,0.005,-17.20
18,0.009,-17.20
18,0.014,-17.20
18,0.019,-17.20
18,0.024,-17.20
18,0.028,-17.20
18,0.033,-17.20
18,0.038,-17.20
18,0.042,-17.20
18,0.047,-17.20
18,0.052,-17.20
18,0.057,-17.20
18,0.061,-17.20
18,0.066,-17.20
18,0.071,-17.20
18,0.075,-17.20
18,0.080,-17.20
18,0.085,-17.20
18,0.090,-17.20
18,0.094,-17.20
18,0.099,-17.20
18,0.104,-17.20
18,0.108,-17.20
18,0.113,-17.20
18,0.118,-17.20
18,0.123,-17.20
18,0.127,-17.20
18,0.132,-17.20
18,0.137,-17.20
18,0.141,-17.20
18,0.146,-17.20
18,0.151,-17.20
18,0.156,-17.20
18,0.160,-17.20
18,0.165,-17.20
18,0.170,-17.20
18,0.174,-17.20
18,0.179,-17.20
18,0.184,-17.20
18,0.189,-17.20
18,0.193,-17.20
18,0.198,-17.20
18,0.203,-17.20
18,0.207,-17.20
18,0.212,-17.20
18,0.217,-17.20
18,0.222,-17.20
18,0.226,-17.20
18,0.231,-17.20
18,0.236,-17.20
18,0.240,-17.20
18,0.245,-17.20
18,0.250,-17.20
18,0.255,-17.20
18,0.259,-17.20
18,0.264,-17.20
18,0.269,-17.20
18,0.273,-17.20
18,0.278,-17.20
18,0.283,-17.20
18,0.287,-17.20
18,0.292,-17.20
18,0.297,-17.20
18,0.302,-17.20
18,0.306,-17.20
18,0.311,-17.20
18,0.316,-17.20
18,0.320,-17.20
18,0.325,-17.20
18,0.330,-17.20
18,0.334,-17.20
18,0.339,-17.20
18,0.344,-17.20
18,0.348,-17.20
18,0.353,-17.20
18,0.358,-17.20
18,0.362,-17.20
18,0.367,-17.20
18,0.372,-17.20
18,0.376,-17.20
18,0.381,-17.20
18,0.386,-17.20
18,0.391,-17.20
18,0.395,-17.20
18,0.400,-17.20
18,0.405,-17.20
18,0.409,-17.20
18,0.414,-17.20
18,0.419,-17.20
18,0.423,-17.20
18,0.428,-17.20
18,0.433,-17.20
18,0.437,-17.20
18,0.442,-17.20
18,0.447,-17.20
18,0.451,-17.20
18,0.456,-17.20
18,0.461,-17.20
18,0.466,-17.20
18,0.470,-17.20
18,0.475,-17.20
18,0.480,-17.20
18,0.484,-17.20
18,0.489,-17.20
18,0.493,-17.20
18,0.498,-17.20
18,0.503,-17.20
18,0.507,-17.20
18,0.512,-17.20
18,0.517,-17.20
18,0.521,-17.20
18,0.526,-17.20
18,0.530,-17.20
18,0.535,-17.20
18,0.540,-17.20
18,0.544,-17.20
18,0.549,-17.20
18,0.553,-17.20
18,0.558,-17.20
18,0.563,-17.20
18,0.567,-17.20
18,0.572,-17.20
18,0.577,-17.20
18,0.581,-17.20
18,0.586,-17.20
18,0.590,-17.20
18,0.595,-17.20
18,0.600,-17.20
18,0.604,-17.20
18,0.609,-17.20
18,0.614,-17.20
18,0.618,-17.20
18,0.623,-17.20
18,0.627,-17.20
18,0.632,-17.20
18,0.637,-17.20
18,0.641,-17.20
18,0.646,-17.20
18,0.651,-17.20
18,0.655,-17.20
18,0.660,-17.20
18,0.665,-17.20
18,0.669,-17.20
18,0.674,-17.20
18,0.679,-17.20
18,0.684,-17.20
18,0.688,-17.20
18,0.693,-17.20
18,0.698,-17.20
18,0.702,-17.20
18,0.707,-17.20
18,0.712,-17.20
18,0.716,-17.20
18,0.721,-17.20
18,0.726,-17.20
18,0.730,-17.20
18,0.735,-17.20
18,0.740,-17.20
18,0.744,-17.20
18,0.749,-17.20
18,0.754,-17.20
18,0.759,-17.20
18,0.763,-17.20
18,0.768,-17.20
18,0.773,-17.20
18,0.777,-17.20
18,0.782,-17.20
18,0.787,-17.20
18,0.791,-17.20
18,0.796,-17.20
18,0.801,-17.20
18,0.805,-17.20
18,0.810,-17.20
18,0.815,-17.20
18,0.819,-17.20
18,0.824,-17.20
18,0.829,-17.20
18,0.834,-17.20
18,0.838,-17.20
18,0.843,-17.20
18,0.848,-17.20
18,0.852,-17.20
18,0.857,-17.20
18,0.861,-17.20
18,0.866,-17.20
18,0.871,-17.20
18,0.875,-17.20
18,0.880,-17.20
18,0.885,-17.20
18,0.889,-17.20
18,0.894,-17.20
18,0.898,-17.20
18,0.903,-17.20
18,0.908,-17.20
18,0.912,-17.20
18,0.917,-17.20
18,0.921,-17.20
18,0.926,-17.20
18,0.931,-17.20
18,0.935,-17.20
18,0.940,-17.20
18,0.945,-17.20
18,0.949,-17.20
18,0.954,-17.20
18,0.958,-17.20
18,0.963,-17.20
18,0.968,-17.20
18,0.972,-17.20
18,0.977,-17.20
18,0.982,-17.20
18,0.986,-17.20
18,0.991,-17.20
18,0.995,-17.20
19,0.000,-17.20
19,0.005,-17.20
19,0.009,-17.20
19,0.014,-17.20
19,0.019,-17.20
19,0.024,-17.20
19,0.028,-17.20
19,0.033,-17.20
19,0.038,-17.20
19,0.042,-17.20
19,0.047,-17.20
19,0.052,-17.20
19,0.057,-17.20
19,0.061,-17.20
19,0.066,-17.20
19,0.071,-17.20
19,0.075,-17.20
19,0.080,-17.20
19,0.085,-17.20
19,0.090,-17.20
19,0.094,-17.20
19,0.099,-17.20
19,0.104,-17.20
19,0.108,-17.20
19,0.113,-17.20
19,0.118,-17.20
19,0.123,-17.20
19,0.127,-17.20
19,0.132,-17.20
19,0.137,-17.20
19,0.141,-17.20
19,0.146,-17.20
19,0.151,-17.20
19,0.156,-17.20
19,0.160,-17.20
19,0.165,-17.20
19,0.170,-17.20
19,0.174,-17.20
19,0.179,-17.20
19,0.184,-17.20
19,0.189,-17.20
19,0.193,-17.20
19,0.198,-17.20
19,0.203,-17.20
19,0.207,-17.20
19,0.212,-17.20
19,0.217,-17.20
19,0.222,-17.20
19,0.226,-17.20
19,0.231,-17.20
19,0.236,-17.20
19,0.240,-17.20
19,0.245,-17.20
19,0.250,-17.20
19,0.255,-17.20
19,0.259,-17.20
19,0.264,-17.20
19,0.269,-17.20
19,0.273,-17.20
19,0.278,-17.20
19,0.283,-17.20
19,0.287,-17.20
19,0.292,-17.20
19,0.297,-17.20
19,0.302,-17.20
19,0.306,-17.20
19,0.311,-17.20
19,0.316,-17.20
19,0.320,-17.20
19,0.325,-17.20
19,0.330,-17.20
19,0.334,-17.20
19,0.339,-17.20
19,0.344,-17.20
19,0.348,-17.20
19,0.353,-17.20
19,0.358,-17.20
19,0.362,-17.20
19,0.367,-17.20
19,0.372,-17.20
19,0.376,-17.20
19,0.381,-17.20
19,0.386,-17.20
19,0.391,-17.20
19,0.395,-17.20
19,0.400,-17.20
19,0.405,-17.20
19,0.409,-17.20
19,0.414,-17.20
19,0.419,-17.20
19,0.423,-17.20
19,0.428,-17.20
19,0.433,-17.20
19,0.437,-17.20
19,0.442,-17.20
19,0.447,-17.20
19,0.451,-17.20
19,0.456,-17.20
19,0.461,-17.20
19,0.466,-17.20
19,0.470,-17.20
19,0.475,-17.20
19,0.480,-17.20
19,0.484,-17.20
19,0.489,-17.20
19,0.493,-17.20
19,0.498,-17.20
19,0.503,-17.20
19,0.507,-17.20
19,0.512,-17.20
19,0.517,-17.20
19,0.521,-17.20
19,0.526,-17.20
19,0.530,-17.20
19,0.535,-17.20
19,0.540,-17.20
19,0.544,-17.20
19,0.549,-17.20
19,0.553,-17.20
19,0.558,-17.20
19,0.563,-17.20
19,0.567,-17.20
19,0.572,-17.20
19,0.577,-17.20
19,0.581,-17.20
19,0.586,-17.20
19,0.590,-17.20
19,0.595,-17.20
19,0.600,-17.20
19,0.604,-17.20
19,0.609,-17.20
19,0.614,-17.20
19,0.618,-17.20
19,0.623,-17.20
19,0.627,-17.20
19,0.632,-17.20
19,0.637,-17.20
19,0.641,-17.20
19,0.646,-17.20
19,0.651,-17.20
19,0.655,-17.20
19,0.660,-17.20
19,0.665,-17.20
19,0.669,-17.20
19,0.674,-17.20
19,0.679,-17.20
19,0.684,-17.20
19,0.688,-17.20
19,0.693,-17.20
19,0.698,-17.20
19,0.702,-17.20
19,0.707,-17.20
19,0.712,-17.20
19,0.716,-17.20
19,0.721,-17.20
19,0.726,-17.20
19,0.730,-17.20
19,0.735,-17.20
19,0.740,-17.20
19,0.744,-17.20
19,0.749,-17.20
19,0.754,-17.20
19,0.759,-17.20
19,0.763,-17.20
19,0.768,-17.20
19,0.773,-17.20
19,0.777,-17.20
19,0.782,-17.20
19,0.787,-17.20
19,0.791,-17.20
19,0.796,-17.20
19,0.801,-17.20
19,0.805,-17.20
19,0.810,-17.20
19,0.815,-17.20
19,0.819,-17.20
19,0.824,-17.20
19,0.829,-17.20
19,0.834,-17.20
19,0.838,-17.20
19,0.843,-17.20
19,0.848,-17.20
19,0.852,-17.20
19,0.857,-17.20
19,0.861,-17.20
19,0.866,-17.20
19,0.871,-17.20
19,0.875,-17.20
19,0.880,-17.20
19,0.885,-17.20
19,0.889,-17.20
19,0.894,-17.20
19,0.898,-17.20
19,0.903,-17.20
19,0.908,-17.20
19,0.912,-17.20
19,0.917,-17.20
19,0.921,-17.20
19,0.926,-17.20
19,0.931,-17.20
19,0.935,-17.20
19,0.940,-17.20
19,0.945,-17.20
19,0.949,-17.20
19,0.954,-17.20
19,0.958,-17.20
19,0.963,-17.20
19,0.968,-17.20
19,0.972,-17.20
19,0.977,-17.20
19,0.982,-17.20
19,0.986,-17.20
19,0.991,-17.20
19,0.995,-17.20
20,0.000,-17.20
20,0.005,-17.20
20,0.009,-17.20
20,0.014,-17.20
20,0.019,-17.20
20,0.024,-17.20
20,0.028,-17.20
20,0.033,-17.20
20,0.038,-17.20
20,0.042,-17.20
20,0.047,-17.20
20,0.052,-17.20
20,0.057,-17.20
20,0.061,-17.20
20,0.066,-17.20
20,0.071,-17.20
20,0.075,-17.20
20,0.080,-17.20
20,0.085,-17.20
20,0.090,-17.20
20,0.094,-17.20
20,0.099,-17.20
20,0.104,-17.20
20,0.108,-17.20
20,0.113,-17.20
20,0.118,-17.20
20,0.123,-17.20
20,0.127,-17.20
20,0.132,-17.20
20,0.137,-17.20
20,0.141,-17.20
20,0.146,-17.20
20,0.151,-17.20
20,0.156,-17.20
20,0.160,-17.20
20,0.165,-17.20
20,0.170,-17.20
20,0.174,-17.20
20,0.179,-17.20
20,0.184,-17.20
20,0.189,-17.20
20,0.193,-17.20
20,0.198,-17.20
20,0.203,-17.20
20,0.207,-17.20
20,0.212,-17.20
20,0.217,-17.20
20,0.222,-17.20
20,0.226,-17.20
20,0.231,-17.20
20,0.236,-17.20
20,0.240,-17.20
20,0.245,-17.20
20,0.250,-17.20
20,0.255,-17.20
20,0.259,-17.20
20,0.264,-17.20
20,0.269,-17.20
20,0.273,-17.20
20,0.278,-17.20
20,0.283,-17.20
20,0.287,-17.20
20,0.292,-17.20
20,0.297,-17.20
20,0.302,-17.20
20,0.306,-17.20
20,0.311,-17.20
20,0.316,-17.20
20,0.320,-17.20
20,0.325,-17.20
20,0.330,-17.20
20,0.334,-17.20
20,0.339,-17.20
20,0.344,-17.20
20,0.348,-17.20
20,0.353,-17.20
20,0.358,-17.20
20,0.362,-17.20
20,0.367,-17.20
20,0.372,-17.20
20,0.376,-17.20
20,0.381,-17.20
20,0.386,-17.20
20,0.391,-17.20
20,0.395,-17.20
20,0.400,-17.20
20,0.405,-17.20
20,0.409,-17.20
20,0.414,-17.20
20,0.419,-17.20
20,0.423,-17.20
20,0.428,-17.20
20,0.433,-17.20
20,0.437,-17.20
20,0.442,-17.20
20,0.447,-17.20
20,0.451,-17.20
20,0.456,-17.20
20,0.461,-17.20
20,0.466,-17.20
20,0.470,-17.20
20,0.475,-17.20
20,0.480,-17.20
20,0.484,-17.20
20,0.489,-17.20
20,0.493,-17.20
20,0.498,-17.20
20,0.503,-17.20
20,0.507,-17.20
20,0.512,-17.20
20,0.517,-17.20
20,0.521,-17.20
20,0.526,-17.20
20,0.530,-17.20
20,0.535,-17.20
20,0.540,-17.20
20,0.544,-17.20
20,0.549,-17.20
20,0.553,-17.20
20,0.558,-17.20
20,0.563,-17.20
20,0.567,-17.20
20,0.572,-17.20
20,0.577,-17.20
20,0.581,-17.20
20,0.586,-17.20
20,0.590,-17.20
20,0.595,-17.20
20,0.600,-17.20
20,0.604,-17.20
20,0.609,-17.20
20,0.614,-17.20
20,0.618,-17.20
20,0.623,-17.20
20,0.627,-17.20
20,0.632,-17.20
20,0.637,-17.20
20,0.641,-17.20
20,0.646,-17.20
20,0.651,-17.20
20,0.655,-17.20
20,0.660,-17.20
20,0.665,-17.20
20,0.669,-17.20
20,0.674,-17.20
20,0.679,-17.20
20,0.684,-17.20
20,0.688,-17.20
20,0.693,-17.20
20,0.698,-17.20
20,0.702,-17.20
20,0.707,-17.20
20,0.712,-17.20
20,0.716,-17.20
20,0.721,-17.20
20,0.726,-17.20
20,0.730,-17.20
20,0.735,-17.20
20,0.740,-17.20
20,0.744,-17.20
20,0.749,-17.20
20,0.754,-17.20
20,0.759,-17.20
20,0.763,-17.20
20,0.768,-17.20
20,0.773,-17.20
20,0.777,-17.20
20,0.782,-17.20
20,0.787,-17.20
20,0.791,-17.20
20,0.796,-17.20
20,0.801,-17.20
20,0.805,-17.20
20,0.810,-17.20
20,0.815,-17.20
20,0.819,-17.20
20,0.824,-17.20
20,0.829,-17.20
20,0.834,-17.20
20,0.838,-17.20
20,0.843,-17.20
20,0.848,-17.20
20,0.852,-17.20
20,0.857,-17.20
20,0.861,-17.20
20,0.866,-17.20
20,0.871,-17.20
20,0.875,-17.20
20,0.880,-17.20
20,0.885,-17.20
20,0.889,-17.20
20,0.894,-17.20
20,0.898,-17.20
20,0.903,-17.20
20,0.908,-17.20
20,0.912,-17.20
20,0.917,-17.20
20,0.921,-17.20
20,0.926,-17.20
20,0.931,-17.20
20,0.935,-17.20
20,0.940,-17.20
20,0.945,-17.20
20,0.949,-17.20
20,0.954,-17.20
20,0.958,-17.20
20,0.963,-17.20
20,0.968,-17.20
20,0.972,-17.20
20,0.977,-17.20
20,0.982,-17.20
20,0.986,-17.20
20,0.991,-17.20
20,0.995,-17.20
21,0.000,-15.41
21,0.005,-15.41
21,0.009,-15.41
